variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.12367461621761322,30,610,5.750360374093235,3.352492505753482,8.585737527739862,1728
st_time,7001,21,0.11936063319444656,27,610,5.75719310590969,3.35354256078049,8.47277738857656,1728
st_rfft,7002,21,0.11841052770614624,27,610,5.697717186322241,3.31847851033564,8.504181102068038,1728
st_time,7002,21,0.11934405565261841,27,610,5.6847252900658285,3.3006737497117786,8.348757722464105,1728
st_rfft,7003,30,0.12408419698476791,30,610,5.676303618618944,3.292330769477067,8.398903762597607,1728
st_time,7003,16,0.1133551076054573,22,610,5.709932194266838,3.3103923002878823,8.312069144584532,1728
st_rfft,7004,29,0.13097766041755676,30,610,5.678815474332953,3.326251022241734,8.56961708709891,1728
st_time,7004,29,0.13322168588638306,30,610,5.6665742241897625,3.3162304472040245,8.449325404448842,1728
st_rfft,7005,29,0.11694002896547318,30,610,5.672445808527541,3.2978553893389524,8.460951099519933,1728
st_time,7005,29,0.11894554644823074,30,610,5.663383852514726,3.285515210142842,8.29392706668979,1728
