arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,20,0.259753555059433,28,9.228670808999595,False,False,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,28,0.2429742068052292,36,6.519386235999264,True,True,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,22,0.26136088371276855,30,9.741425042000628,False,False,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,18,0.24539221823215485,26,4.7557770290004555,True,True,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,17,0.25968384742736816,25,8.060922462002054,False,False,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,19,0.24607610702514648,27,4.9570378420030465,True,True,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,13,0.2621352970600128,21,6.7742969620012445,False,False,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,21,0.2467387318611145,29,5.301763481002126,True,True,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,9,0.261977881193161,17,5.564174421000644,False,False,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,21,0.24696722626686096,29,5.154632276000484,True,True,9dca434e3ed07eb20c58a5dcf19fb610b24a2688afe3a9e1b99a742667b7cce4
