epoch,train_loss,valid_loss
1,0.308746716018357,0.7311920523643494
2,0.30633403097273987,0.7243250012397766
3,0.3026608170604627,0.7139267921447754
4,0.2993714644335992,0.7008755207061768
5,0.29313086386459314,0.6913924217224121
6,0.2917128893779783,0.6888654828071594
7,0.2899685498459294,0.6866945624351501
8,0.28976766938123694,0.6866135001182556
9,0.28852331927746017,0.6862764954566956
10,0.29057498089938394,0.6850147843360901
11,0.28713629881672187,0.6858661770820618
12,0.283949418662502,0.6847499012947083
13,0.28380436807206405,0.6844274401664734
14,0.2850723926731617,0.6826157569885254
15,0.2829167311837317,0.6809303164482117
16,0.28281261866295465,0.6808978915214539
17,0.28595945867598305,0.6786261200904846
18,0.2876942596339077,0.6793670654296875
19,0.28548716771317156,0.6788217425346375
20,0.28669834990918786,0.6777359843254089
21,0.28526499264994304,0.6786697506904602
22,0.28418420102850256,0.6767954230308533
23,0.287177445231933,0.6763824820518494
24,0.28591503310459493,0.6762710809707642
25,0.28212908806631526,0.6745566725730896
26,0.2859876230642089,0.6738524436950684
27,0.2854538763066543,0.6739826202392578
28,0.2869658330469265,0.6732892394065857
29,0.28396074116771425,0.6729245185852051
30,0.28484732802991136,0.6719863414764404
