variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,2,0.1011757180094719,8,1572,12.92748945978993,7.602881954030753,21.276153808045688,4746
st_time,7001,9,0.1102495789527893,15,1572,12.648075667306237,7.268311734044798,20.336557633523803,4746
st_rfft,7002,2,0.10133208334445953,8,1572,13.00118946466713,7.4911589250753465,21.001767323458168,4746
st_time,7002,4,0.10383085906505585,10,1572,12.856505808102703,7.330190459234123,20.60076680095215,4746
st_rfft,7003,5,0.10544819384813309,11,1572,12.793701432440274,7.346858049112184,20.699208838312988,4746
st_time,7003,1,0.10080048441886902,7,1572,12.852924772496348,7.4007041174000046,20.80701503854888,4746
st_rfft,7004,1,0.1002412661910057,7,1572,12.668679140388818,7.364676592473586,20.83200095865438,4746
st_time,7004,1,0.10040877759456635,7,1572,12.645653700645608,7.3395109739275455,20.775421891235233,4746
st_rfft,7005,1,0.1003391221165657,7,1572,12.642099038316903,7.203102022195937,20.19966652110269,4746
st_time,7005,1,0.10060527920722961,7,1572,12.632848802147395,7.1979976297178405,20.20213621105383,4746
