variant,runs,rmse_ugm3_mean,rmse_ugm3_std,mae_ugm3_mean,mae_ugm3_std,smape_percent_mean,smape_percent_std,best_valid_loss_mean,best_valid_loss_std,training_seconds_mean,training_seconds_std,evaluation_inference_seconds_mean,evaluation_inference_seconds_std,beta_mean,beta_std,forecast_residual_rms_ratio_mean,forecast_residual_rms_ratio_std,stream_1_energy_ratio_mean,stream_1_energy_ratio_std,stream_2_energy_ratio_mean,stream_2_energy_ratio_std,stream_3_energy_ratio_mean,stream_3_energy_ratio_std,adapter_output_weight_norm_mean,adapter_output_weight_norm_std,disable_frequency_rmse_ugm3_mean,disable_frequency_rmse_ugm3_std
locked_st_clean,3,50.329891204833984,0.5707290111267915,32.90695317586263,0.7130606123910687,50.436658223470054,2.5639620402339927,0.4559531509876251,0.010323751307553714,0.0,0.0,0.17214912833272442,0.2297778295692125,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,50.329891204833984,0.5707290111267915
st_time_residual_adapter,3,49.9518788655599,0.4962000395717949,32.35057131449381,0.6256918618448328,49.844451904296875,1.9904071885873977,0.4491208692391713,0.008928723930283287,13.174808884334198,1.5259660603588197,0.042288337332138326,0.0004638787675058768,0.1194907675186793,0.011262936165742544,0.04456460556766994,0.011990934075162676,0.3333333432674408,0.0,0.3333333432674408,0.0,0.3333333432674408,0.0,2.704263925552368,0.6734491848671984,50.329891204833984,0.5707290111267915
st_fixed_frequency_residual,3,50.153404235839844,0.5768743359850065,32.572269439697266,0.7164454655130623,50.15453974405924,2.324975263719558,0.4527621666590373,0.010432804823890047,7.640059879666903,2.3139681487748756,0.04204706833237045,8.920427044303451e-05,0.11063482612371445,0.0060067408538538114,0.031115532713122767,0.01847404068772533,0.7035614848136902,0.0,0.23448088765144348,0.0,0.061957553029060364,0.0,1.7624290386835735,0.8502501664600282,50.329891204833984,0.5707290111267915
