epoch,train_loss,valid_loss
1,0.11973192519305298,0.16442885994911194
2,0.11922625901013872,0.16360875964164734
3,0.11883703719682137,0.16319210827350616
4,0.11843166633750832,0.16280099749565125
5,0.11809362960813191,0.1626381129026413
6,0.11781186566986068,0.1624445915222168
7,0.11752810318705062,0.16207067668437958
8,0.11731133113804477,0.1616693139076233
9,0.11709959133410118,0.16163726150989532
10,0.11691734067331137,0.16059842705726624
11,0.11663905439222523,0.16071976721286774
12,0.116480147154998,0.16022640466690063
13,0.11630673491658979,0.15971796214580536
14,0.11608320764452719,0.15885667502880096
15,0.11587913434310379,0.1582554280757904
16,0.11562153779464948,0.15760479867458344
17,0.11548916333917801,0.1574472337961197
18,0.11529480055284372,0.1559726744890213
19,0.11507596446814591,0.15641045570373535
20,0.11492633669669,0.1547922044992447
21,0.11460617522438607,0.1544930338859558
22,0.11445822751138292,0.15372823178768158
23,0.11423214001794696,0.15289489924907684
24,0.11400471932031739,0.15221041440963745
25,0.11374147224354313,0.15203857421875
26,0.11354858759543306,0.15079833567142487
27,0.11330314649182786,0.15091679990291595
28,0.11306576681648782,0.14962856471538544
29,0.11281691020383361,0.14947453141212463
30,0.1126929368101695,0.14757326245307922
