variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,29,0.1318863332271576,30,610,6.885730275962079,4.844075192723955,17.264928068438387,1680
st_time,7001,30,0.1310364007949829,30,610,6.881170045852921,4.840439027831668,17.264314942860413,1680
st_rfft,7002,29,0.12592826783657074,30,610,6.993610848375881,4.946522448176429,17.65801987345708,1680
st_time,7002,20,0.11499359458684921,26,610,7.01684077045874,4.967925009273348,17.725168760959036,1680
st_rfft,7003,24,0.12027555704116821,30,610,6.863332392089474,4.808602247919355,17.122625686830542,1680
st_time,7003,16,0.10831817239522934,22,610,6.87872668734474,4.826617838087536,17.12124926873883,1680
st_rfft,7004,30,0.12601353228092194,30,610,6.848011093109846,4.803952665556045,17.136618625368893,1680
st_time,7004,17,0.11325482279062271,23,610,6.852331350256236,4.811616521789914,17.10762336052582,1680
st_rfft,7005,30,0.13000871241092682,30,610,6.868040564541979,4.834077132315863,17.195274712829146,1680
st_time,7005,18,0.11598902940750122,24,610,6.885145111589704,4.85432543300447,17.220222668864064,1680
