epoch,train_loss,valid_loss,learning_rate
1,1.1532409408159636,5.935441493988037,0.001
2,1.096898995822914,4.197226047515869,0.001
3,0.7472156636568168,2.666933059692383,0.001
4,0.8459531751893749,3.6196601390838623,0.001
5,0.7702269871092811,1.843567132949829,0.001
6,0.5743418013104912,3.837043046951294,0.001
7,0.9001872230762739,4.514675140380859,0.001
8,0.9918365209182259,3.734299659729004,0.001
9,0.8889513269466908,2.8707194328308105,0.0005
10,1.071995625873758,3.542462110519409,0.0005
11,1.062457569299684,2.4132843017578125,0.0005
12,0.8924942862074127,2.97404146194458,0.0005
13,1.0104462808460368,3.3950493335723877,0.00025
