arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,12,0.933285117149353,18,7.918472404002387,False,False,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,3,0.9196007251739502,9,1.9254943730011291,True,True,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,14,0.933370053768158,20,8.872785077001026,False,False,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,14,0.8984584212303162,20,4.225010684000154,True,True,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,14,0.9337558746337891,20,9.018053343999782,False,False,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,15,0.899756908416748,21,4.492335766997712,True,True,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,23,0.9313690662384033,29,12.772056016998249,False,False,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,15,0.8926963806152344,21,4.385041692999948,True,True,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,7,0.941187858581543,13,5.847287005999533,False,False,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,28,0.9029320478439331,30,6.312654159999511,True,True,528e5af4a3befd503fb44a7bf4326262790ffc7ee94f3a7432ec077346097376
