variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
multi_gru_default,multi_gru,7001,completed,16,0.1163035482168197,3.752846397997928,0.0088913319923449,test,32501,32501,C,default,default,6,,predictions/multi_gru_default_seed7001.npz,0.1110747754573822,0.3332788253960671,0.2079446613788604,7.77529764175415,4.851288318634033,16.68670082092285,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,7002,completed,16,0.112340360879898,3.632882313002483,0.0090945199917769,test,32501,32501,C,default,default,6,,predictions/multi_gru_default_seed7002.npz,0.108311615884304,0.3291073014752241,0.2035431116819381,7.677977561950684,4.74860143661499,16.36282730102539,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,7003,completed,25,0.1061435788869857,5.119444224998006,0.0093893250013934,test,32501,32501,C,default,default,6,,predictions/multi_gru_default_seed7003.npz,0.1071668043732643,0.3273634133089162,0.1994508802890777,7.637292861938477,4.653131008148193,15.886698722839355,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 100}"
center_gru_default,center_gru,7001,completed,16,0.1215729489922523,3.868939488995238,0.0090553800109773,test,31001,31001,B,default,default,1,,predictions/center_gru_default_seed7001.npz,0.1130446717143058,0.3362211648815492,0.2032649219036102,7.843941211700439,4.742111206054688,16.5854549407959,[0],"{""hidden_size"": 100}"
center_gru_default,center_gru,7002,completed,15,0.12146904319524765,4.506746031999683,0.008895221999864589,test,31001,31001,B,default,default,1,,predictions/center_gru_default_seed7002.npz,0.10995002835988998,0.33158713539564527,0.19573098421096802,7.735831260681152,4.566347122192383,15.775506019592285,[0],"{""hidden_size"": 100}"
center_gru_default,center_gru,7003,completed,16,0.12312190979719162,4.016084545000012,0.009119389999796113,test,31001,31001,B,default,default,1,,predictions/center_gru_default_seed7003.npz,0.11022893339395523,0.3320074297270397,0.19390134513378143,7.745636463165283,4.523662090301514,15.559212684631348,[0],"{""hidden_size"": 100}"
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7001,completed,3,0.7549643516540527,1.9390913500001261,0.012369981000119878,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7001.npz,0.7134066224098206,0.8446340168438757,0.7080872058868408,19.705062866210938,16.51947021484375,49.60342788696289,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7002,completed,6,1.5899156332015991,2.6368166230004135,0.018773344999772235,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7002.npz,0.5601460337638855,0.7484290439072268,0.5721237063407898,17.460630416870117,13.347477912902832,42.58016586303711,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7003,completed,5,2.1045219898223877,2.15603486100008,0.01191127799984315,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7003.npz,0.5481383800506592,0.7403636809370508,0.5498635768890381,17.27246856689453,12.828157424926758,39.82697296142578,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7001,completed,3,0.7549643516540527,1.8082181340000716,0.011620221000157471,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7001.npz,0.7134066224098206,0.8446340168438757,0.7080872058868408,19.705062866210938,16.51947021484375,49.60342788696289,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7002,completed,6,1.5899156332015991,2.3011065020000387,0.01186481000013373,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7002.npz,0.5601460337638855,0.7484290439072268,0.5721237063407898,17.460630416870117,13.347477912902832,42.58016586303711,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7003,completed,5,2.1045219898223877,2.1300471300000936,0.011760390999825177,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7003.npz,0.5481383800506592,0.7403636809370508,0.5498635768890381,17.27246856689453,12.828157424926758,39.82697296142578,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
multi_gru_matched,multi_gru,7001,completed,18,0.10907505452632904,3.64071844900036,0.008541610000065702,test,21201,21201,C,matched,matched,6,,predictions/multi_gru_matched_seed7001.npz,0.11022099107503891,0.3319954684555783,0.20735858380794525,7.745357036590576,4.837615489959717,16.59722328186035,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 80}"
multi_gru_matched,multi_gru,7002,completed,15,0.1112760528922081,3.2518529060002948,0.008429680000062945,test,21201,21201,C,matched,matched,6,,predictions/multi_gru_matched_seed7002.npz,0.11054717749357224,0.3324863568532884,0.20705625414848328,7.756809711456299,4.830562591552734,16.420398712158203,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 80}"
multi_gru_matched,multi_gru,7003,completed,26,0.1112159937620163,4.727687518000039,0.008378472000003967,test,21201,21201,C,matched,matched,6,,predictions/multi_gru_matched_seed7003.npz,0.11087840050458908,0.33298408446138844,0.20637604594230652,7.768421173095703,4.814692974090576,16.456993103027344,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 80}"
center_gru_matched,center_gru,7001,completed,16,0.12567803263664246,3.404267753000113,0.00863091999963217,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed7001.npz,0.11399152874946594,0.33762631525025705,0.2054513692855835,7.876723289489746,4.793120384216309,16.94826889038086,[0],"{""hidden_size"": 82}"
center_gru_matched,center_gru,7002,completed,20,0.12539920210838318,3.963278521999655,0.008641520000310265,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed7002.npz,0.11462001502513885,0.33855577830711864,0.20719850063323975,7.898407459259033,4.833880424499512,17.089229583740234,[0],"{""hidden_size"": 82}"
center_gru_matched,center_gru,7003,completed,20,0.12539425492286682,4.136815663000107,0.008561881999867182,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed7003.npz,0.1116928681731224,0.33420482966755943,0.19491231441497803,7.796901226043701,4.547247409820557,15.524885177612305,[0],"{""hidden_size"": 82}"
