variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
multi_gru_default,multi_gru,7001,completed,20,0.4873828887939453,16.592551848999392,0.05061299799945118,test,33006,33006,C,default,default,6,,predictions/multi_gru_default_seed7001.npz,0.2682564854621887,0.5179348274273402,0.3816843032836914,12.008713722229004,8.849640846252441,34.92876052856445,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,7002,completed,23,0.4773715138435364,18.509946129999662,0.05056889799925557,test,33006,33006,C,default,default,6,,predictions/multi_gru_default_seed7002.npz,0.2726837992668152,0.52219134353876,0.38378551602363586,12.107404708862305,8.898359298706055,35.07353210449219,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,7003,completed,30,0.4925961494445801,19.160225637999247,0.050606173999767634,test,33006,33006,C,default,default,6,,predictions/multi_gru_default_seed7003.npz,0.2657696306705475,0.515528496467991,0.3749100863933563,11.952920913696289,8.69257640838623,34.42796325683594,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 100}"
center_gru_default,center_gru,7001,completed,24,0.5871967077255249,19.174155073999827,0.05083598000055645,test,31506,31506,B,default,default,1,,predictions/center_gru_default_seed7001.npz,0.26471176743507385,0.5145014746675405,0.3594326674938202,11.929108619689941,8.333720207214355,32.737342834472656,[0],"{""hidden_size"": 100}"
center_gru_default,center_gru,7002,completed,15,0.5815617442131042,13.428108914999939,0.05065251799987891,test,31506,31506,B,default,default,1,,predictions/center_gru_default_seed7002.npz,0.2658558487892151,0.5156121107860201,0.35163211822509766,11.954858779907227,8.15285873413086,31.315261840820312,[0],"{""hidden_size"": 100}"
center_gru_default,center_gru,7003,completed,30,0.5324802398681641,19.183549093000693,0.05029395900055533,test,31506,31506,B,default,default,1,,predictions/center_gru_default_seed7003.npz,0.26350730657577515,0.5133296276037213,0.35717105865478516,11.901938438415527,8.281283378601074,32.181175231933594,[0],"{""hidden_size"": 100}"
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7001,completed,3,1.3218835592269897,8.027546428999813,0.03435311500015814,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7001.npz,1.1118124723434448,1.0544251857497737,0.8928224444389343,24.44765281677246,20.700769424438477,63.7300910949707,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7002,completed,10,1.0271276235580444,14.233366127999943,0.0342421799996373,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7002.npz,1.040173888206482,1.0198891548626654,0.866507887840271,23.646907806396484,20.090648651123047,62.51327896118164,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7003,completed,10,0.9257833361625671,14.224493439999605,0.03429528299966478,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7003.npz,0.9614553451538086,0.9805382935682873,0.8098111748695374,22.734527587890625,18.77608871459961,59.77775955200195,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7001,completed,3,1.3218835592269897,8.02727928100012,0.03422881599999528,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7001.npz,1.1118124723434448,1.0544251857497737,0.8928224444389343,24.44765281677246,20.700769424438477,63.7300910949707,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7002,completed,10,1.0271276235580444,14.214794472999529,0.034235509000609454,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7002.npz,1.040173888206482,1.0198891548626654,0.866507887840271,23.646907806396484,20.090648651123047,62.51327896118164,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7003,completed,10,0.9257833361625671,14.238715254999988,0.034252092000315315,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7003.npz,0.9614553451538086,0.9805382935682873,0.8098111748695374,22.734527587890625,18.77608871459961,59.77775955200195,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
multi_gru_matched,multi_gru,7001,completed,29,0.47310012578964233,16.857230634999723,0.044198001000040676,test,21099,21099,C,matched,matched,6,,predictions/multi_gru_matched_seed7001.npz,0.2736610174179077,0.5231261964554134,0.3843516707420349,12.12907886505127,8.911486625671387,35.0874137878418,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 79}"
multi_gru_matched,multi_gru,7002,completed,24,0.4754284620285034,16.849784132000423,0.044268784999985655,test,21099,21099,C,matched,matched,6,,predictions/multi_gru_matched_seed7002.npz,0.2748121917247772,0.5242253253370894,0.383922278881073,12.154563903808594,8.901531219482422,35.062713623046875,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 79}"
multi_gru_matched,multi_gru,7003,completed,29,0.4746726453304291,16.85783332200026,0.04417968999950972,test,21099,21099,C,matched,matched,6,,predictions/multi_gru_matched_seed7003.npz,0.26915979385375977,0.5188061235700285,0.3787388503551483,12.028916358947754,8.781349182128906,34.61722183227539,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 79}"
center_gru_matched,center_gru,7001,completed,18,0.5667321085929871,13.759161309000774,0.045516549999774725,test,21408,21408,B,matched,matched,1,,predictions/center_gru_matched_seed7001.npz,0.2655192017555237,0.5152855536064674,0.3531869947910309,11.947287559509277,8.188909530639648,31.48968505859375,[0],"{""hidden_size"": 82}"
center_gru_matched,center_gru,7002,completed,27,0.5670552253723145,17.175824813999498,0.04532444599954033,test,21408,21408,B,matched,matched,1,,predictions/center_gru_matched_seed7002.npz,0.2611970603466034,0.51107441762096,0.35385453701019287,11.849649429321289,8.204388618469238,31.999265670776367,[0],"{""hidden_size"": 82}"
center_gru_matched,center_gru,7003,completed,21,0.5753684043884277,15.472767829000077,0.04545324799983064,test,21408,21408,B,matched,matched,1,,predictions/center_gru_matched_seed7003.npz,0.26275742053985596,0.5125986934628842,0.35336413979530334,11.884990692138672,8.19301700592041,31.851438522338867,[0],"{""hidden_size"": 82}"
