variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.1629866361618042,30,11673,19.247185282049944,13.49643759951214,40.876079906930805,40920
st_time,7001,25,0.15040412545204163,30,11673,19.29998300883653,13.526776953013878,40.92351532361954,40920
st_rfft,7002,22,0.14329251646995544,28,11673,19.249378013037003,13.481506113059826,40.7431011856957,40920
st_time,7002,15,0.1270628422498703,21,11673,19.246757528041325,13.468144949906499,40.70607826279767,40920
st_rfft,7003,24,0.1397070288658142,30,11673,19.267513744728173,13.510181558819694,40.810827290017954,40920
st_time,7003,19,0.13391244411468506,25,11673,19.284329959108458,13.492617761774147,40.7165333715679,40920
st_rfft,7004,20,0.13564608991146088,26,11673,19.123864115690914,13.456704770318458,40.8883399782808,40920
st_time,7004,20,0.1307089477777481,26,11673,19.12409777352622,13.425074832623539,40.776974592318446,40920
st_rfft,7005,27,0.15142489969730377,30,11673,19.236783413703346,13.483654721671186,40.82513827476439,40920
st_time,7005,27,0.1460903435945511,30,11673,19.25743296924963,13.487402635212634,40.80917179822776,40920
