variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.13164466619491577,30,610,6.616290270152119,4.020384721528917,10.971717879151957,1680
st_time,7001,30,0.1303689181804657,30,610,6.573854841874389,3.9872222559792654,10.887361973383443,1680
st_rfft,7002,21,0.11287052929401398,27,610,6.36080446650782,3.8043700524738857,10.294776070314018,1680
st_time,7002,21,0.10853749513626099,27,610,6.350892989741286,3.799195009186154,10.290598350226249,1680
st_rfft,7003,25,0.11778177320957184,30,610,6.370065906963608,3.7735492683592295,10.174891654051029,1680
st_time,7003,24,0.10903755575418472,30,610,6.373817895551294,3.7786732003802346,10.169043008974343,1680
st_rfft,7004,30,0.12030375748872757,30,610,6.5242168359442285,3.8653577441260927,10.357781164815998,1680
st_time,7004,29,0.11561112105846405,30,610,6.513665001089785,3.855285122281029,10.330009660656971,1680
st_rfft,7005,24,0.11572087556123734,30,610,6.383968823777666,3.7889159247988746,10.284481447934834,1680
st_time,7005,30,0.10952705889940262,30,610,6.378577836901647,3.781579603467669,10.296154624923279,1680
