variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,14,0.10293164849281311,6.780018157005543,0.01509874600742478,test,21233,21230,False,1.0,0.0838359147310257,0.2895443225674192,0.13356193900108337,21.576759338378906,9.952999114990234,15.955224990844727,21.576759338378906,9.952999114990234,21.576759338378906,9.952999114990234,21.576759338378906,9.952999114990234,21.576759338378906,9.952999114990234,0.0,0.0,0.9992737770080566,0.048092834651470184,0.002866138471290469,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,20,0.09313265979290009,6.810079085000325,0.01613406000251416,test,21234,4588,True,0.0,0.07932600378990173,0.28164872410487096,0.13615338504314423,20.988380432128906,10.146111488342285,17.223857879638672,21.54888343811035,10.026260375976562,22.298442840576172,11.942688941955566,22.754919052124023,12.666732788085938,21.619462966918945,10.268253326416016,0.1264093816280365,0.0607197813107429,0.593211829662323,0.07783418148756027,0.05723188817501068,0.0,0.735291600227356,forecast
degraded_patchtst,2048,14,0.10426198691129684,6.244419300011941,0.014602459006709978,test,21233,21230,False,1.0,0.08211751282215118,0.2865615340937286,0.1330355703830719,21.354482650756836,9.913771629333496,15.617685317993164,21.354482650756836,9.913771629333496,21.354482650756836,9.913771629333496,21.354482650756836,9.913771629333496,21.354482650756836,9.913771629333496,0.0,0.0,0.9983871579170227,0.05276001989841461,0.003617003560066223,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,25,0.09470295161008835,7.452761751002981,0.015565349007374607,test,21234,4588,True,0.0,0.07775045931339264,0.2788376934946074,0.13434460759162903,20.778905868530273,10.011322021484375,16.448822021484375,21.351564407348633,9.96198558807373,22.221405029296875,11.963946342468262,22.714235305786133,12.825724601745605,21.3137264251709,9.93917179107666,0.12850840389728546,0.05445900333120564,0.6049515008926392,0.09002116322517395,0.04216437041759491,0.0,0.8330708742141724,forecast
degraded_patchtst,2049,32,0.10107993334531784,11.74085281600128,0.014408930001081899,test,21233,21230,False,1.0,0.08386745303869247,0.2895987794150598,0.13507391512393951,21.58081817626953,10.065670013427734,15.946199417114258,21.58081817626953,10.065670013427734,21.58081817626953,10.065670013427734,21.58081817626953,10.065670013427734,21.58081817626953,10.065670013427734,0.0,0.0,0.9997602105140686,0.05970124900341034,0.0012334092753008008,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,26,0.09103608876466751,7.322783297000569,0.015528543997788802,test,21234,4588,True,0.0,0.07863087952136993,0.2804119817721239,0.13567204773426056,20.896221160888672,10.110241889953613,17.246742248535156,21.565074920654297,10.051240921020508,22.33368492126465,11.954140663146973,22.917131423950195,12.872296333312988,21.61121940612793,10.290688514709473,0.13409775495529175,0.058675769314547384,0.5998860001564026,0.09165079146623611,0.0478382334113121,0.0,0.7658433318138123,forecast
degraded_patchtst,2050,16,0.10228811949491501,7.097433582006488,0.014645200004451908,test,21233,21230,False,1.0,0.08436757326126099,0.29046096684625455,0.13496755063533783,21.64506721496582,10.057743072509766,15.715837478637695,21.64506721496582,10.057743072509766,21.64506721496582,10.057743072509766,21.64506721496582,10.057743072509766,21.64506721496582,10.057743072509766,0.0,0.0,0.9974158406257629,0.06239435821771622,0.004715250805020332,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,22,0.09462879598140717,6.369524929992622,0.016211234004003927,test,21234,4588,True,0.0,0.07954319566488266,0.2820340328132097,0.13533176481723785,21.0170955657959,10.084884643554688,16.58244514465332,21.644168853759766,10.078634262084961,22.236173629760742,11.608248710632324,22.791704177856445,12.449058532714844,21.668792724609375,10.222848892211914,0.12787799537181854,0.051553512729172815,0.5994749665260315,0.09459085017442703,0.04820486903190613,0.0,0.7021260857582092,forecast
degraded_patchtst,2051,24,0.10010518878698349,9.319866197998635,0.01587641899823211,test,21233,21230,False,1.0,0.08219726383686066,0.2867006519644848,0.13500377535820007,21.364850997924805,10.060443878173828,16.647369384765625,21.364850997924805,10.060443878173828,21.364850997924805,10.060443878173828,21.364850997924805,10.060443878173828,21.364850997924805,10.060443878173828,0.0,0.0,0.9971113801002502,0.07814710587263107,0.004079567268490791,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,20,0.09216077625751495,6.030613450988312,0.015592655996442772,test,21234,4588,True,0.0,0.07727512717247009,0.2779840412190421,0.13447868824005127,20.71529197692871,10.02131462097168,16.93317222595215,21.365028381347656,10.083484649658203,22.141782760620117,11.88939380645752,22.502256393432617,12.496270179748535,21.307191848754883,10.096341133117676,0.12282402813434601,0.05507712593239463,0.6005395650863647,0.11387049406766891,0.0535922534763813,0.0,0.7440399527549744,forecast
