variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,20,0.1208023801445961,26,610,15.651073857539128,10.13975093340633,29.617747086832562,1584
st_time,7001,11,0.10874995589256287,17,610,15.649872514241432,10.170166996994404,29.786025159281916,1584
st_rfft,7002,13,0.11203774064779282,19,610,16.018120171371226,10.474442469953287,30.290213765582326,1584
st_time,7002,5,0.10354189574718475,11,610,16.014616153689985,10.480234796350652,30.30717547128085,1584
st_rfft,7003,13,0.10924036800861359,19,610,16.1830118817645,10.557831907513165,30.640553255156366,1584
st_time,7003,9,0.10434498637914658,15,610,16.193258829800396,10.555994138573155,30.669664250008754,1584
st_rfft,7004,14,0.11402959376573563,20,610,16.00272083359841,10.437619158715913,30.14720026636189,1584
st_time,7004,7,0.10555025935173035,13,610,16.00416915625083,10.449602703855495,30.150289481509635,1584
st_rfft,7005,21,0.11216097325086594,27,610,15.90855176401926,10.332652294274533,29.869010965266153,1584
st_time,7005,6,0.10378231108188629,12,610,15.892328944049835,10.326625897426798,29.883433141254446,1584
