arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,9,0.6406721472740173,17,3.589703350000491,False,False,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,19,0.6112529635429382,27,3.7630617400027404,True,True,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,15,0.6291098594665527,23,4.773186784997961,False,False,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,37,0.5850147604942322,40,5.533559701998456,True,True,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,9,0.6485204100608826,17,3.673289611000655,False,False,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,20,0.613518238067627,28,3.914325828998699,True,True,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,10,0.6413659453392029,18,3.9301891819995944,False,False,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,27,0.6057326793670654,35,4.859085852000135,True,True,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,8,0.6445567011833191,16,3.404940948999865,False,False,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,16,0.6190674901008606,24,3.2402544999968086,True,True,1d58b735809e6f3116b2c39881c9b07de5274083285460f48babe10287cefb85
