epoch,train_loss,valid_loss,learning_rate
1,0.24309293554390637,0.21223630011081696,0.001
2,0.1083208092708424,0.125931978225708,0.001
3,0.08346557215355696,0.1190488263964653,0.001
4,0.07621305646437265,0.1084882840514183,0.001
5,0.07178249396596985,0.11627072095870972,0.001
6,0.06600588946949724,0.10576724261045456,0.001
7,0.06687927599676495,0.10968216508626938,0.001
8,0.06407386141045603,0.10540290921926498,0.001
9,0.06313331601250298,0.10972598195075989,0.001
10,0.060533268915417736,0.10482938587665558,0.001
11,0.06046759521044968,0.1041751503944397,0.001
12,0.05775849503554093,0.10388857126235962,0.001
13,0.05926307755494254,0.1036456823348999,0.001
14,0.05902338220462971,0.10384274274110794,0.001
15,0.057142837233506355,0.1041141226887703,0.001
16,0.05898696896075618,0.1038191020488739,0.001
17,0.057247471044225375,0.10394404828548431,0.0005
18,0.05728006901330667,0.1030496209859848,0.0005
19,0.0550907059504863,0.1023162379860878,0.0005
20,0.055133928546190064,0.10192364454269409,0.0005
21,0.05614835179105511,0.10301874577999115,0.0005
22,0.05470030260678207,0.10201404243707657,0.0005
23,0.05700619899692929,0.10336039960384369,0.0005
24,0.053364282736793854,0.1029515415430069,0.00025
25,0.05564284176426351,0.10206963866949081,0.00025
26,0.05464048345229807,0.10207463800907135,0.00025
27,0.05403189909441103,0.1025775596499443,0.00025
28,0.054738284093087945,0.10222260653972626,0.000125
