epoch,train_loss,valid_loss,learning_rate
1,0.9232543429656158,1.754315733909607,0.001
2,0.776193700078491,1.4900349378585815,0.001
3,0.7014521990938808,1.3929885625839233,0.001
4,0.6761297165512155,1.3580673933029175,0.001
5,0.661796362225123,1.3319848775863647,0.001
6,0.6498017200338674,1.3179422616958618,0.001
7,0.6386863078937389,1.270980954170227,0.001
8,0.6290501768590985,1.2771700620651245,0.001
9,0.6194840092651135,1.2580723762512207,0.001
10,0.615817279306602,1.230711817741394,0.001
11,0.5993345339437801,1.2078862190246582,0.001
12,0.5827350154261105,1.1995848417282104,0.001
13,0.5727797003098981,1.2362799644470215,0.001
14,0.5495530216632947,1.2782260179519653,0.001
15,0.5310626641149278,1.1589317321777344,0.001
16,0.530942261592475,1.1378952264785767,0.001
17,0.5066350276914394,1.1169342994689941,0.001
18,0.4945227259854492,1.361419677734375,0.001
19,0.48272793814847026,1.2726905345916748,0.001
20,0.4840587824755037,1.1419225931167603,0.001
21,0.47002521410817855,1.2514266967773438,0.0005
22,0.45492283663568867,1.180715560913086,0.0005
23,0.4349013309142654,1.2541569471359253,0.0005
