epoch,train_loss,valid_loss,learning_rate
1,0.7311491250396767,0.9034849405288696,0.001
2,0.44745784117259124,0.7206947207450867,0.001
3,0.3497032281662184,0.5666645765304565,0.001
4,0.30934748000987555,0.5287780165672302,0.001
5,0.28822871890917,0.4989911913871765,0.001
6,0.2793711355343436,0.46979135274887085,0.001
7,0.26993136632065606,0.48412686586380005,0.001
8,0.2659935219166878,0.4805469214916229,0.001
9,0.25961338583621724,0.4799862504005432,0.001
10,0.2616024687068038,0.4653107225894928,0.001
11,0.2562235115570157,0.4608650207519531,0.001
12,0.2544813794919139,0.4802853465080261,0.001
13,0.2569997379516008,0.47052329778671265,0.001
14,0.24889143732145502,0.4895399808883667,0.001
15,0.24850124839736698,0.4695204198360443,0.0005
16,0.24196686546338378,0.4639666676521301,0.0005
17,0.24013657007062694,0.4508284628391266,0.0005
18,0.23735933251269845,0.46386733651161194,0.0005
19,0.24010633620466051,0.46142908930778503,0.0005
20,0.23607602876157016,0.46266794204711914,0.0005
21,0.2367299460730021,0.47201061248779297,0.00025
22,0.23500220310469833,0.4626680910587311,0.00025
23,0.23679026067752806,0.46134838461875916,0.00025
