variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
trad_persistence,trad_persistence,deterministic,completed,0,,3.540000761859119e-06,0.001874902009149082,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.18912969529628754,0.43489044056668746,0.21921978890895844,32.40791320800781,16.33619499206543,23.0255069732666,,
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,1.5800032997503877e-06,0.001710686003207229,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.5136542320251465,1.2303065601813015,0.8777854442596436,91.68209075927734,65.41232299804688,77.26240539550781,,
trad_climatology,trad_climatology,deterministic,completed,0,,0.00680351399932988,0.0017400560027454048,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9820995330810547,0.9910093506526841,0.7498868703842163,73.8497314453125,55.88135528564453,71.4947509765625,,
trad_ar,trad_ar,deterministic,completed,0,,0.007546359993284568,0.001839143005781807,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.18608056008815765,0.4313705600619468,0.22197730839252472,32.14561080932617,16.541685104370117,25.561904907226562,,
trad_ridge,trad_ridge,deterministic,completed,0,,0.011301316000754014,0.0018305730045540258,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.1838701069355011,0.42880077767595187,0.22190168499946594,31.954111099243164,16.53605079650879,25.465620040893555,,
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.07489507700665854,0.0034871600073529407,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,0.17378368973731995,0.4168737095779967,0.23249493539333344,31.065311431884766,17.325456619262695,28.48410987854004,,
center_gru_default,center_gru,2047,completed,36,0.2577930986881256,6.081238368002232,0.009058150011696853,test,31203,31203,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.17839527130126953,0.42236864384240164,0.2178816944360733,31.474790573120117,16.236482620239258,24.779869079589844,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2048,completed,22,0.2563555836677551,4.377404533006484,0.009206396993249655,test,31203,31203,B,default,default,1,,predictions/center_gru_default_seed2048.npz,0.17865727841854095,0.4226786940674216,0.2203735113143921,31.49789810180664,16.422170639038086,25.546594619750977,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2049,completed,28,0.2564225196838379,5.4177008659899,0.009190859011141583,test,31203,31203,B,default,default,1,,predictions/center_gru_default_seed2049.npz,0.17959581315517426,0.42378746224395814,0.22053994238376617,31.580522537231445,16.434574127197266,25.5982666015625,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2047,completed,21,0.2521102726459503,2.6363512520038057,0.006904294001287781,test,41503,41503,B,default,default,1,,predictions/center_lstm_default_seed2047.npz,0.17602317035198212,0.41955115343898425,0.22182375192642212,31.26483154296875,16.530242919921875,24.64196014404297,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2048,completed,22,0.2500928044319153,2.8831560209946474,0.006938063990673982,test,41503,41503,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.17444010078907013,0.41766026958410846,0.22722525894641876,31.123926162719727,16.932762145996094,27.51251220703125,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2049,completed,20,0.251554012298584,2.5463222959951963,0.006851825004559942,test,41503,41503,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.17609377205371857,0.419635284567109,0.227755606174469,31.271100997924805,16.97228240966797,27.420696258544922,[9],"{""hidden_size"": 100}"
center_tcn_default,center_tcn,2047,completed,39,0.293571412563324,188.46885564700642,0.5821246959967539,test,66728,66728,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.20643223822116852,0.4543481464924981,0.25303858518600464,33.85789489746094,18.85636329650879,28.14396858215332,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2048,completed,40,0.30632659792900085,187.13709852000466,0.2600656870054081,test,66728,66728,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.20876525342464447,0.45690836436275106,0.2518492341041565,34.048683166503906,18.76773452758789,27.981922149658203,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2049,completed,33,0.29576337337493896,186.9346940510004,0.25869101300486363,test,66728,66728,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.21094366908073425,0.4592860427671782,0.28363868594169617,34.22586441040039,21.13667106628418,34.31450653076172,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,5,0.6991881132125854,2.3211286809964804,0.021692211012123153,test,17673,17670,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.3940110206604004,0.6277029716835825,0.4981842041015625,46.7762451171875,37.124542236328125,55.50752258300781,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,3,0.8942137360572815,1.7837955770082772,0.01220815398846753,test,17673,17670,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.4158478379249573,0.6448626504341504,0.42230746150016785,48.05498123168945,31.470232009887695,45.853721618652344,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
