variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,20,0.787799596786499,18.37965904599696,0.039137661005952395,test,30174,30171,False,1.0,0.5806066989898682,0.7619755238784696,0.47606906294822693,56.71176528930664,35.43252182006836,47.95034408569336,56.71176528930664,35.43252182006836,56.71176528930664,35.43252182006836,56.71176528930664,35.43252182006836,56.71176528930664,35.43252182006836,0.0,0.0,0.9991649389266968,0.04670635610818863,0.0028965058736503124,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,8,0.7761337757110596,6.477947929000948,0.02758419200836215,test,30175,6414,True,0.0,0.5679882168769836,0.7536499299256808,0.4735477864742279,56.09211349487305,35.244869232177734,47.9072151184082,56.848995208740234,35.473201751708984,56.0780143737793,35.36017990112305,56.389190673828125,35.72164535522461,57.16511154174805,35.71821594238281,0.10790681093931198,0.061158608368858565,0.6121125221252441,0.0957154929637909,0.04023467004299164,0.0,1.7138921022415161,forecast
degraded_patchtst,2048,29,0.8015595078468323,19.995864518001326,0.025584805000107735,test,30174,30171,False,1.0,0.5543206334114075,0.7445271206688225,0.4669029116630554,55.413124084472656,34.75031280517578,46.40481948852539,55.413124084472656,34.75031280517578,55.413124084472656,34.75031280517578,55.413124084472656,34.75031280517578,55.413124084472656,34.75031280517578,0.0,0.0,0.9993835091590881,0.052461888641119,0.0022888665553182364,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,10,0.7901982665061951,7.387049951008521,0.026493077995837666,test,30175,6414,True,0.0,0.5468308329582214,0.7394801099138647,0.4658776819705963,55.03749084472656,34.67401123046875,46.80426025390625,55.558311462402344,34.813148498535156,54.959476470947266,34.766319274902344,55.02751922607422,34.88540267944336,56.00339889526367,35.39716720581055,0.10945823788642883,0.06540288356369034,0.6133648157119751,0.13370175659656525,0.04564426839351654,0.0,2.0563628673553467,forecast
degraded_patchtst,2049,23,0.8069441914558411,19.512387383001624,0.025466078004683368,test,30174,30171,False,1.0,0.5434089303016663,0.7371627569958118,0.47647154331207275,54.865013122558594,35.46247863769531,47.46821212768555,54.865013122558594,35.46247863769531,54.865013122558594,35.46247863769531,54.865013122558594,35.46247863769531,54.865013122558594,35.46247863769531,0.0,0.0,0.9998501539230347,0.06044889613986015,0.0008905620779842138,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,14,0.7951218485832214,9.014451189999818,0.026636740993126296,test,30175,6414,True,0.0,0.5402215123176575,0.7349976274231486,0.4735448360443115,54.70387268066406,35.244651794433594,47.31690979003906,54.86309814453125,35.2811393737793,54.40961837768555,34.883087158203125,54.69153594970703,35.12205505371094,55.41976547241211,36.07494354248047,0.10963572561740875,0.0725548873085988,0.6133771538734436,0.14568650722503662,0.05196748301386833,0.0,2.121690273284912,forecast
degraded_patchtst,2050,24,0.8173040747642517,20.331160122994334,0.025451831010286696,test,30174,30171,False,1.0,0.5113844275474548,0.7151114791048,0.4550667405128479,53.22379684448242,33.86937713623047,46.118080139160156,53.22379684448242,33.86937713623047,53.22379684448242,33.86937713623047,53.22379684448242,33.86937713623047,53.22379684448242,33.86937713623047,0.0,0.0,0.9991833567619324,0.06638675928115845,0.0021343259140849113,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,10,0.80819171667099,7.314754342995002,0.026225940993754193,test,30175,6414,True,0.0,0.5004028081893921,0.7073915522462734,0.4500660300254822,52.649227142333984,33.497188568115234,45.724849700927734,53.182456970214844,33.84016036987305,52.58475875854492,33.643550872802734,52.71164321899414,33.8380126953125,53.42033386230469,34.2931022644043,0.1079440638422966,0.06466167373163297,0.6150575876235962,0.17416104674339294,0.05525587126612663,0.0,1.7750155925750732,forecast
degraded_patchtst,2051,16,0.8050401210784912,14.968343444008497,0.02526067900180351,test,30174,30171,False,1.0,0.534607470035553,0.73116856472058,0.4632013440132141,54.41888427734375,34.47481155395508,46.09534454345703,54.41888427734375,34.47481155395508,54.41888427734375,34.47481155395508,54.41888427734375,34.47481155395508,54.41888427734375,34.47481155395508,0.0,0.0,0.9980772733688354,0.07504874467849731,0.002964275423437357,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,10,0.7923485636711121,7.314397173002362,0.02724463200138416,test,30175,6414,True,0.0,0.5271642804145813,0.7260607966379822,0.46020665764808655,54.038726806640625,34.25192642211914,45.949317932128906,54.43745803833008,34.48026657104492,53.96255874633789,34.47016143798828,53.98347091674805,34.601478576660156,54.7625732421875,34.96453857421875,0.10938529670238495,0.06958747078935022,0.6145057678222656,0.1679021269083023,0.05849502980709076,0.0,1.9963730573654175,forecast
