epoch,train_loss,valid_loss
1,0.435444784913275,0.9422187209129333
2,0.4319383813471839,0.9386252760887146
3,0.43104024621254305,0.9377461671829224
4,0.4305865529894692,0.9372425079345703
5,0.43023663646806865,0.9349454045295715
6,0.4299397168979501,0.9347756505012512
7,0.4297165407525607,0.9338319897651672
8,0.4294728773313212,0.9333947896957397
9,0.42923522399784564,0.9338365197181702
10,0.4290516381285631,0.9331475496292114
11,0.4289483338990367,0.9317198991775513
12,0.42881291164263985,0.931037187576294
13,0.4286599632450962,0.9324628710746765
14,0.4285087849745032,0.9313696026802063
15,0.4283643457778892,0.9303185343742371
16,0.42834460491897125,0.9299597144126892
17,0.42807700747600513,0.9291394352912903
18,0.4280368616361197,0.9293387532234192
19,0.4277905610686192,0.9293459057807922
20,0.4279346807444508,0.9309815764427185
21,0.42767688022474004,0.9272776246070862
22,0.42762639921611306,0.9289746284484863
23,0.42754392610605924,0.9308678507804871
24,0.42731596983337433,0.9289287328720093
25,0.42728110960668986,0.9298661351203918
26,0.4271810791258619,0.9289592504501343
27,0.42719173603455163,0.9296357035636902
