variant,seed,best_epoch,best_valid_loss,training_seconds,evaluation_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,base_state_initial_sha256,base_state_final_sha256,base_state_unchanged,beta,forecast_residual_rms_ratio,disable_frequency_rmse_ugm3,disable_frequency_max_abs_difference_scaled,stream_1_energy_ratio,stream_2_energy_ratio,stream_3_energy_ratio,adapter_output_weight_norm,initial_exact_base,capacity_difference_percent_vs_time,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
locked_st_clean,2052,11,0.45789578557014465,0.0,0.4477861289997236,valid,31093,0,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,True,0.0,0.0,50.43915557861328,0.0,,,,0.0,True,0.0,0.45789578557014465,0.6766799727863568,0.4436447322368622,50.43915557861328,33.068904876708984,49.61859130859375
st_time_residual_adapter,2052,2,0.4531000554561615,3.7060371740008122,0.04231761199844186,valid,34108,3015,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,True,0.10177908837795258,0.0243511863730622,50.43915557861328,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.709524393081665,True,0.0,0.4531000554561615,0.6731270722947945,0.4382622241973877,50.17433166503906,32.667701721191406,49.437355041503906
st_fixed_frequency_residual,2052,2,0.4559069573879242,0.950716540999565,0.04299133099993924,valid,34108,3015,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,754651f1e69b51c6f2a03796ab8012408e5de5f67e8f13c6fec61adc7616cb03,True,0.10150919109582901,0.010969397246838264,50.43915557861328,0.0,0.7035614848136902,0.23448088765144348,0.061957553029060364,0.5473399758338928,True,0.0,0.4559069573879242,0.6752088250222477,0.44170045852661133,50.32950210571289,32.92398452758789,49.44919967651367
