epoch,train_loss,valid_loss,learning_rate
1,1.0105391383992675,2.205319881439209,0.001
2,0.9879951231746467,2.0452866554260254,0.001
3,0.7211018998504741,1.545168161392212,0.001
4,1.201088662299321,3.044121742248535,0.001
5,1.4189630533227147,2.223372220993042,0.001
6,1.0564554630634155,1.8689485788345337,0.001
7,1.12508823079753,2.060011625289917,0.0005
8,0.8486380399271117,1.5581415891647339,0.0005
9,0.7713616864384688,1.7733443975448608,0.0005
10,0.8934533553589826,1.485907793045044,0.0005
11,0.7445100523582786,1.3268691301345825,0.0005
12,0.7828090237640027,1.413089632987976,0.0005
13,0.8282646560496802,1.3364129066467285,0.0005
14,0.7706271873797438,1.5432567596435547,0.0005
15,0.9558839560689635,1.4479334354400635,0.00025
16,0.8423087184727289,1.2664361000061035,0.00025
17,0.832042753363892,1.7332526445388794,0.00025
18,1.096222127935399,1.8975588083267212,0.00025
19,1.0192341040422535,1.6481348276138306,0.00025
20,0.9804935946713365,1.6853474378585815,0.000125
21,1.0211641470017416,1.6634024381637573,0.000125
22,1.0100753622091048,1.6421613693237305,0.000125
23,1.0129717197189732,1.6293822526931763,0.000125
24,1.008052764503847,1.634615421295166,6.25e-05
