epoch,train_loss,valid_loss
1,0.7502148116683236,1.4014981985092163
2,0.6411615312837017,1.3455842733383179
3,0.6171829533289809,1.3373113870620728
4,0.609189137612371,1.327521800994873
5,0.604953424870781,1.3294614553451538
6,0.5994534293843307,1.3409855365753174
7,0.5951710466385832,1.3395309448242188
8,0.5925234356860363,1.3406835794448853
9,0.5863923444112247,1.337269902229309
10,0.5863738920188662,1.3313690423965454
11,0.585742869386577,1.3332619667053223
12,0.5826398322260079,1.3377529382705688
