arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,16,0.18039022386074066,24,5.1370256490008614,False,False,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,15,0.17698444426059723,23,3.2727412759995786,True,True,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,12,0.1764184534549713,20,4.240949134000402,False,False,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,40,0.17144693434238434,40,5.43182587100091,True,True,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,16,0.17656615376472473,24,4.912683857000957,False,False,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,36,0.17217203974723816,40,5.552024598000571,True,True,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,25,0.17782220244407654,33,6.949944302999938,False,False,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,9,0.17502835392951965,17,2.455548218000331,True,True,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,24,0.1751430183649063,32,6.771741746000771,False,False,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,31,0.17040471732616425,39,5.295198583000456,True,True,e568d042545c94f3634f4a93cc9bd2e658006e8955c5266696391bb5a6449401
