arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,10,1.2332507371902466,16,17.532114294997882,False,False,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,28,1.1945408582687378,30,13.715122866000456,True,True,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,8,1.241341233253479,14,15.439897041000222,False,False,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,29,1.2076817750930786,30,13.795401707000565,True,True,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,6,1.2027438879013062,12,13.15979381699799,False,False,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,29,1.1842498779296875,30,13.72137831800137,True,True,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,5,1.191933512687683,11,12.26917227499871,False,False,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,30,1.1589962244033813,30,14.033246888000576,True,True,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,3,1.1751788854599,9,9.913572753997869,False,False,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,30,1.1430786848068237,30,13.835495064999122,True,True,b8cf1b909c3c0bf9cd62aeb691b51a280d36435715da48d2defc6007e3a2993f
