variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2024,22,0.46193891763687134,43.32855148400267,0.03153528399707284,valid,31126,31123,False,0.46193891763687134,0.6796608842922118,0.43682029843330383,50.519622802734375,32.46913146972656,51.56446838378906,50.519622802734375,32.46913146972656,50.519622802734375,32.46913146972656,50.519622802734375,32.46913146972656,50.519622802734375,32.46913146972656,0.0,0.0,0.9994996190071106,0.04922156780958176,0.002146072220057249,0.0,0.0,input
st_pairwise_delta_forecast,2024,9,0.4575601816177368,16.594527685003413,0.03209550999599742,valid,31127,5452,True,0.4575601816177368,0.6764319489924591,0.43767407536506653,50.27961349487305,32.5325927734375,51.610477447509766,50.50384521484375,32.37087631225586,51.0069465637207,33.657691955566406,51.031341552734375,33.40119934082031,50.467105865478516,32.429805755615234,0.10878495126962662,0.03428004207462443,0.9942082166671753,0.04322610795497894,0.007735217921435833,0.0,1.1759095191955566,forecast
