variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,30,0.1623549908399582,11673,0.7167530059814453,0.8466126658522451,0.566072940826416,63.05622482299805,42.16145706176758,54.63500213623047
st_time,2047,30,0.16323131322860718,11673,0.7161747813224792,0.846271103915571,0.5665091872215271,63.030784606933594,42.193946838378906,54.591102600097656
st_rfft,2048,29,0.15691284835338593,11673,0.7331428527832031,0.8562376146743398,0.575487494468689,63.77309799194336,42.8626594543457,55.77731704711914
st_time,2048,30,0.1623784452676773,11673,0.7323696613311768,0.8557859903802917,0.5756245851516724,63.73945999145508,42.872867584228516,55.294273376464844
st_rfft,2049,30,0.15960142016410828,11673,0.7422158122062683,0.861519478715524,0.5777186155319214,64.16649627685547,43.028831481933594,55.45781326293945
st_time,2049,30,0.15988539159297943,11673,0.7422856688499451,0.8615600204570457,0.5779548287391663,64.16951751708984,43.046424865722656,55.15304183959961
st_rfft,2050,30,0.1587718278169632,11673,0.749271810054779,0.8656048810252742,0.5830888748168945,64.47077178955078,43.428810119628906,55.94154739379883
st_time,2050,28,0.1540861576795578,11673,0.7495324611663818,0.8657554280317172,0.5831652283668518,64.48198699951172,43.43450164794922,55.7415771484375
st_rfft,2051,30,0.15718959271907806,11673,0.7260527610778809,0.8520872966298001,0.5721315741539001,63.4639778137207,42.61270523071289,55.67133331298828
st_time,2051,30,0.15876194834709167,11673,0.7275503873825073,0.8529656425569012,0.5727125406265259,63.529396057128906,42.65597915649414,55.218360900878906
