epoch,train_loss,valid_loss
1,0.4109028637253024,0.41588282585144043
2,0.2707071094396971,0.32677552103996277
3,0.24737841015345458,0.3129468262195587
4,0.2429401030256988,0.32195714116096497
5,0.24006231124288638,0.3148213028907776
6,0.23592746990393937,0.3098417818546295
7,0.23370256200994072,0.3046131134033203
8,0.23104782747101713,0.305789977312088
9,0.2298751076664489,0.3071083426475525
10,0.22735308484097133,0.3097250461578369
11,0.22950386013646537,0.3042905628681183
12,0.22516360209295097,0.30410078167915344
13,0.2254561845822058,0.30724653601646423
14,0.22499752211601978,0.3047081232070923
15,0.2284872558344945,0.3011395037174225
16,0.2231460511391568,0.29807761311531067
17,0.22385021796235874,0.31582003831863403
18,0.22556369178438826,0.3057771325111389
19,0.2231443302380699,0.29295268654823303
20,0.225821215931486,0.30459702014923096
21,0.2222504280959041,0.30939438939094543
22,0.2204445333918938,0.2988983392715454
23,0.22204272869743755,0.29248133301734924
24,0.22093907765900156,0.3077137768268585
25,0.220921615469936,0.30043625831604004
26,0.21931881187413507,0.29623693227767944
27,0.22042076391174956,0.2970275580883026
28,0.22096807278065536,0.30055370926856995
29,0.2206014191083271,0.29723653197288513
30,0.2194527282583647,0.2930934727191925
31,0.21647148375584577,0.2974969446659088
