variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,40,1.3515881299972534,12.196033497995813,0.025851766986306757,test,29490,29487,False,1.0,0.8183965682983398,0.9046527335383119,0.6030216217041016,67.37908172607422,44.913421630859375,58.71855545043945,67.37908172607422,44.913421630859375,67.37908172607422,44.913421630859375,67.37908172607422,44.913421630859375,67.37908172607422,44.913421630859375,0.0,0.0,0.9992485046386719,0.04803677648305893,0.0029280867893248796,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,38,1.2287533283233643,8.99682031699922,0.017265382994082756,test,29491,8406,True,0.0,0.7454536557197571,0.8633965807899386,0.5827411413192749,64.3062973022461,43.40291213989258,56.49128723144531,67.36966705322266,44.88468933105469,65.15790557861328,44.271148681640625,66.67002868652344,45.634429931640625,64.77281951904297,44.24334716796875,0.2060079425573349,0.21186436877415263,0.5837632417678833,0.17190678417682648,0.05396103113889694,0.0,7.7254509925842285,forecast
degraded_patchtst,2048,40,1.363330602645874,11.806324276010855,0.015492780992644839,test,29490,29487,False,1.0,0.829085111618042,0.910541109241116,0.606118381023407,67.81765747070312,45.144065856933594,59.13135528564453,67.81765747070312,45.144065856933594,67.81765747070312,45.144065856933594,67.81765747070312,45.144065856933594,67.81765747070312,45.144065856933594,0.0,0.0,0.9983794093132019,0.052889134734869,0.00363261834718287,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,33,1.2655131816864014,8.944064000999788,0.01654114898701664,test,29491,8406,True,0.0,0.7579657435417175,0.8706122808355724,0.5859459042549133,64.8437271118164,43.64160919189453,56.67547607421875,67.79450225830078,45.12877655029297,65.80638122558594,45.15947723388672,66.55101013183594,45.22747039794922,64.8349380493164,43.54307556152344,0.19155864417552948,0.19193439906634963,0.4890672564506531,0.26307785511016846,0.0732048749923706,0.0,8.395491600036621,forecast
degraded_patchtst,2049,27,1.3654121160507202,10.482358927998575,0.015594890995998867,test,29490,29487,False,1.0,0.8431654572486877,0.9182404136437732,0.611532986164093,68.39109802246094,45.54734802246094,58.599464416503906,68.39109802246094,45.54734802246094,68.39109802246094,45.54734802246094,68.39109802246094,45.54734802246094,68.39109802246094,45.54734802246094,0.0,0.0,0.9997569918632507,0.05967031419277191,0.0012565071228891611,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,40,1.2531253099441528,8.833959490002599,0.016046057993662544,test,29491,8406,True,0.0,0.7697176933288574,0.8773355648375697,0.5943201184272766,65.344482421875,44.265323638916016,56.855892181396484,68.08977508544922,45.26097106933594,65.9180908203125,44.709815979003906,67.36402130126953,45.925045013427734,65.26628112792969,43.94527053833008,0.2073705494403839,0.21470207376037992,0.48448410630226135,0.2599445879459381,0.0761466696858406,0.0,8.023224830627441,forecast
degraded_patchtst,2050,39,1.3515654802322388,11.815683121996699,0.014953766003600322,test,29490,29487,False,1.0,0.8424903750419617,0.9178727444705839,0.6120741367340088,68.36371612548828,45.58765411376953,59.056575775146484,68.36371612548828,45.58765411376953,68.36371612548828,45.58765411376953,68.36371612548828,45.58765411376953,68.36371612548828,45.58765411376953,0.0,0.0,0.9973788261413574,0.06230924278497696,0.0047807409428060055,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,40,1.2467862367630005,8.950065885001095,0.0162300910014892,test,29491,8406,True,0.0,0.7788081765174866,0.8825010915106488,0.5995591282844543,65.72921752929688,44.65553283691406,57.183189392089844,68.40611267089844,45.631324768066406,68.39371490478516,46.89679718017578,68.45765686035156,46.89734649658203,65.6900863647461,44.36270523071289,0.20743954181671143,0.2122307318983653,0.4844633936882019,0.2811354696750641,0.07069606333971024,0.0,8.832058906555176,forecast
degraded_patchtst,2051,38,1.3409134149551392,11.950311838008929,0.014816045004408807,test,29490,29487,False,1.0,0.8214036226272583,0.9063132033834983,0.598598062992096,67.50275421142578,44.58395004272461,58.61098861694336,67.50275421142578,44.58395004272461,67.50275421142578,44.58395004272461,67.50275421142578,44.58395004272461,67.50275421142578,44.58395004272461,0.0,0.0,0.9970462918281555,0.07840067148208618,0.004128729924559593,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,34,1.2401360273361206,8.762795323011233,0.01644736700109206,test,29491,8406,True,0.0,0.7542878985404968,0.868497494838354,0.5817728042602539,64.68621826171875,43.33079528808594,56.34334182739258,67.56143951416016,44.63303756713867,65.33255004882812,44.64044189453125,65.994384765625,44.670021057128906,64.82881927490234,43.23154067993164,0.19095000624656677,0.1966905283534467,0.49056851863861084,0.3106701076030731,0.06707733124494553,0.0,8.473505973815918,forecast
