epoch,train_loss,valid_loss
1,0.7215178887162719,1.0377187728881836
2,0.4891261965821585,0.7494679093360901
3,0.41573934155755604,0.688335120677948
4,0.38126942215299503,0.662031352519989
5,0.36222328365919354,0.6227148771286011
6,0.348254665529834,0.6271417737007141
7,0.346992845322426,0.6141232252120972
8,0.3428204949019359,0.6043245196342468
9,0.3360021277189375,0.6080664396286011
10,0.32989092773090056,0.6038423180580139
11,0.32587852833014563,0.5985680818557739
12,0.3228750349711524,0.6100702285766602
13,0.3213629033375875,0.6204497814178467
14,0.3168700136310563,0.5984532833099365
15,0.3234614267917783,0.6121355295181274
16,0.3189469935770382,0.6078991889953613
17,0.3152271020400442,0.6005574464797974
18,0.31409285585739044,0.6102586984634399
19,0.30503411633813515,0.6207684278488159
20,0.30878302790030754,0.6227342486381531
