variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10175585001707077,7,5901,14.710616166300348,9.358089666879424,24.43902667455006,20604
st_time,7001,15,0.1256723254919052,21,5901,14.640379264740547,9.289267371497417,23.999296467488378,20604
st_rfft,7002,1,0.10172490030527115,7,5901,14.826967746281966,9.571195756178692,25.15576453226843,20604
st_time,7002,24,0.14170178771018982,30,5901,14.685268587970954,9.370348219778023,24.214998648631884,20604
st_rfft,7003,1,0.10168252140283585,7,5901,14.734864542333751,9.487935080849484,24.946934573656502,20604
st_time,7003,18,0.128244549036026,24,5901,14.630788122526456,9.335827648790108,24.190818254675193,20604
st_rfft,7004,1,0.10176274925470352,7,5901,14.690607873236935,9.446007865212584,24.81455332827878,20604
st_time,7004,15,0.12528091669082642,21,5901,14.612581403764398,9.344195985303436,24.23502508984895,20604
st_rfft,7005,1,0.1016574278473854,7,5901,14.82765542516803,9.55257113071072,25.04248602362854,20604
st_time,7005,1,0.10167185217142105,7,5901,14.76014008730635,9.493969309471158,24.8739715481642,20604
