variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.09974785894155502,7,1572,9.135776613207318,6.367691488696968,20.98055169081605,5178
st_time,7001,1,0.10020846873521805,7,1572,9.121775222139005,6.3565505275674745,20.9507853245054,5178
st_rfft,7002,1,0.10083440691232681,7,1572,9.078036749791067,6.2848036719271,20.694834171430134,5178
st_time,7002,3,0.10289936512708664,9,1572,9.067683007711363,6.278573625563839,20.710970042129436,5178
st_rfft,7003,1,0.10038694739341736,7,1572,9.086920261593255,6.3077319820399635,20.838814548635884,5178
st_time,7003,29,0.11540123075246811,30,1572,9.033267314405823,6.235157020306578,20.575516533889957,5178
st_rfft,7004,1,0.10046753287315369,7,1572,9.075981633996689,6.325382284604246,20.925439029713026,5178
st_time,7004,22,0.11313000321388245,28,1572,9.036172877749959,6.262287485042379,20.687181909607187,5178
st_rfft,7005,29,0.1137959286570549,30,1572,9.02198408632666,6.270392285299467,20.736026234300915,5178
st_time,7005,6,0.10517459362745285,12,1572,9.014214440540417,6.253030356314708,20.626429044083984,5178
