variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2024.0,22.0,0.4619389176368713,48.858351849994506,0.0310716900057741,valid,31126.0,31123.0,False,1.0,0.4619389176368713,0.6796608842922118,0.4368202984333038,50.519622802734375,32.46913146972656,51.56446838378906,50.519622802734375,32.46913146972656,50.519622802734375,32.46913146972656,50.519622802734375,32.46913146972656,50.519622802734375,32.46913146972656,0.0,0.0,0.9994996190071106,0.0492215678095817,0.0021460722200572,0.0,0.0,input
st_station_bias_delta_forecast,2024.0,9.0,0.4574520289897918,16.624845266997,0.0320738359951064,valid,31127.0,5452.0,True,0.0,0.4574520289897918,0.6763520008026825,0.4377355575561523,50.27367401123047,32.537166595458984,51.61293029785156,50.50384521484375,32.37087631225586,51.014434814453125,33.67734909057617,51.033817291259766,33.41096878051758,50.4673957824707,32.43069839477539,0.1088284477591514,0.0349247973561709,0.9929129481315612,0.0432378277182579,0.0077123674564063,0.0,1.1823220252990725,forecast
degraded_patchtst,2025.0,6.0,0.4752456247806549,20.72127498800546,0.0316027519947965,valid,31126.0,31123.0,False,1.0,0.4752456247806549,0.6893806095189035,0.4461701512336731,51.24209976196289,33.16410827636719,55.94340515136719,51.24209976196289,33.16410827636719,51.24209976196289,33.16410827636719,51.24209976196289,33.16410827636719,51.24209976196289,33.16410827636719,0.0,0.0,0.9982969164848328,0.0715411752462387,0.0026382368523627,0.0,0.0,input
st_station_bias_delta_forecast,2025.0,8.0,0.4686662554740906,15.682009931995708,0.0322102479985915,valid,31127.0,5452.0,True,0.0,0.4686662554740906,0.6845920357951081,0.446812629699707,50.88615798950195,33.21186447143555,53.65069961547852,51.22726058959961,33.17384719848633,51.31741714477539,33.89203643798828,51.30929183959961,33.7866325378418,51.23749542236328,33.17372512817383,0.1061052083969116,0.0346587619800179,0.9944313764572144,0.0612002089619636,0.0072929230518639,0.0,1.0994566679000854,forecast
degraded_patchtst,2026.0,19.0,0.4681199789047241,43.08060385600402,0.0312564790001488,valid,31126.0,31123.0,False,1.0,0.4681199789047241,0.6841929398237928,0.4379200637340545,50.85649871826172,32.55087661743164,52.287899017333984,50.85649871826172,32.55087661743164,50.85649871826172,32.55087661743164,50.85649871826172,32.55087661743164,50.85649871826172,32.55087661743164,0.0,0.0,0.9995768666267396,0.061325654387474,0.0012721893144771,0.0,0.0,input
st_station_bias_delta_forecast,2026.0,8.0,0.4618996083736419,15.705445437997696,0.031676480997703,valid,31127.0,5452.0,True,0.0,0.4618996083736419,0.679631965385415,0.4394133687019348,50.51747894287109,32.6618766784668,52.74037170410156,50.83294296264648,32.505592346191406,51.16605758666992,33.65025329589844,51.231876373291016,33.57114028930664,50.82818222045898,32.50865173339844,0.10840705037117,0.0311289029521608,0.9923560619354248,0.0370024926960468,0.0096720457077026,0.0,1.0359410047531128,forecast
