arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,22,0.1339736133813858,30,10.007090532999428,False,False,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,11,0.1317353993654251,19,3.30964097299875,True,True,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,30,0.12774758040905,38,12.337783236001997,False,False,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,11,0.12482583522796631,19,3.291311543001939,True,True,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,22,0.1276829093694687,30,9.737125648000074,False,False,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,4,0.12554891407489777,12,2.098342806999426,True,True,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,16,0.13258977234363556,24,7.7914787370027625,False,False,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,5,0.12971486151218414,13,2.302159880000545,True,True,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,21,0.12568259239196777,29,9.230075954998028,False,False,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,4,0.12343389540910721,12,2.1034433450004144,True,True,ba62745dcd310c54f65c51464d7215959e07fd9bb59d69ba869204c4c43780f4
