epoch,train_loss,valid_loss,learning_rate
1,0.24061735439022844,0.4625917375087738,0.001
2,0.24058484380038922,0.461839497089386,0.001
3,0.23623813299490093,0.4612469971179962,0.001
4,0.2376469855994829,0.460852712392807,0.001
5,0.23274081512021147,0.4598032832145691,0.001
6,0.23218975606654924,0.4591337740421295,0.001
7,0.23557185290161267,0.45791855454444885,0.001
8,0.23193135093928574,0.45744287967681885,0.001
9,0.23044870583070892,0.4575985074043274,0.001
10,0.23145342926911625,0.4575022757053375,0.001
11,0.22877327146228657,0.45734497904777527,0.001
12,0.23342960909281713,0.45769616961479187,0.001
13,0.22782000979151384,0.45797082781791687,0.001
14,0.23052773592674394,0.45903727412223816,0.001
15,0.22997068554510094,0.4582325220108032,0.0005
16,0.23127280309573187,0.4586263597011566,0.0005
17,0.23085734477257372,0.45863038301467896,0.0005
