epoch,train_loss,valid_loss,learning_rate
1,0.04532606287639205,0.10338897258043289,0.001
2,0.0451009956547733,0.10250236093997955,0.001
3,0.04493432047276147,0.10158445686101913,0.001
4,0.04468648362790125,0.10138168185949326,0.001
5,0.044491346586390736,0.10098183900117874,0.001
6,0.044212802749349155,0.10018260031938553,0.001
7,0.043947611748196364,0.09959859400987625,0.001
8,0.04378187300462932,0.0991060808300972,0.001
9,0.0435567302867214,0.09778589755296707,0.001
10,0.04329409363442335,0.09742451459169388,0.001
11,0.04319886731492513,0.09759954363107681,0.001
12,0.04316267415090722,0.09685783088207245,0.001
13,0.04283586321075367,0.09649199992418289,0.001
14,0.042808878966793175,0.09748810529708862,0.001
15,0.04249041937364811,0.09609521180391312,0.001
16,0.04231298526294027,0.09577452391386032,0.001
17,0.04243211889762697,0.09606600552797318,0.001
18,0.04213901977076121,0.09602256864309311,0.001
19,0.04219393437507501,0.09540719538927078,0.001
20,0.041977753024731265,0.09552966803312302,0.001
21,0.04198750473202719,0.09596889466047287,0.001
22,0.04213587116369564,0.09563956409692764,0.001
23,0.042158800484057575,0.09517542272806168,0.001
24,0.04168085004224368,0.0959201380610466,0.001
25,0.041782910683690604,0.09558258950710297,0.001
26,0.04188771846935339,0.09530407935380936,0.001
27,0.041551728255329524,0.09540936350822449,0.0005
28,0.04158107880515137,0.09487222880125046,0.0005
29,0.04164791274047319,0.09506095200777054,0.0005
30,0.04167940591528436,0.0949689969420433,0.0005
31,0.04157893610209441,0.09511896967887878,0.0005
32,0.04147341794846061,0.0951935425400734,0.00025
33,0.04119232706310863,0.09526881575584412,0.00025
34,0.04137403062485603,0.09512952715158463,0.00025
35,0.0415087036615251,0.09512026607990265,0.00025
36,0.041523418344737814,0.09505731612443924,0.000125
