variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
trad_persistence,trad_persistence,deterministic,completed,0,,3.7800000427523628e-06,0.002042553000137559,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.10213585197925568,0.3195870022063721,0.21552608907222748,7.54197359085083,5.086226940155029,17.785888671875,,
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,2.3900001906440593e-06,0.001704195999991498,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,0.8231937289237976,0.9073002418845691,0.6768386960029602,21.41149139404297,15.972801208496094,48.7796516418457,,
trad_climatology,trad_climatology,deterministic,completed,0,,0.006240698000510747,0.0016885559998627286,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.7615246176719666,0.8726537788103405,0.7059109807014465,20.59386444091797,16.65888214111328,48.685394287109375,,
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.017778391999854648,0.0018386250003459281,test,0,0,A,not_applicable,not_applicable,6,10.0,predictions/trad_spatial_linear.npz,0.09377432614564896,0.3062259397008179,0.21393273770809174,7.2266645431518555,5.048625946044922,17.40797233581543,,
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7001,completed,4,1.38788902759552,1.994810015999974,0.011945051000111562,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7001.npz,0.4193015694618225,0.6475349947777513,0.482217013835907,15.281259536743164,11.379899978637695,35.92535400390625,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7002,completed,6,0.9093244671821594,2.287523909000811,0.011965710999902512,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7002.npz,0.533748209476471,0.7305807344000189,0.5837234258651733,17.241065979003906,13.775361061096191,41.730369567871094,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7003,completed,6,0.90958571434021,2.2943191860003935,0.011885431999871798,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7003.npz,0.194462850689888,0.44097942207079005,0.29859864711761475,10.406728744506836,7.046667098999023,22.385709762573242,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7001,completed,4,1.38788902759552,2.051679143000001,0.011885991999406542,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7001.npz,0.4193015694618225,0.6475349947777513,0.482217013835907,15.281259536743164,11.379899978637695,35.92535400390625,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7002,completed,6,0.9093244671821594,2.2878501759996652,0.012105281000003743,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7002.npz,0.533748209476471,0.7305807344000189,0.5837234258651733,17.241065979003906,13.775361061096191,41.730369567871094,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7003,completed,6,0.90958571434021,2.2898794530001396,0.011942941999222967,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7003.npz,0.194462850689888,0.44097942207079005,0.29859864711761475,10.406728744506836,7.046667098999023,22.385709762573242,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
