variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10126003623008728,7,5901,13.53124513809831,9.685795646831965,30.262424763749614,20316
st_time,7001,1,0.10163112729787827,7,5901,13.489297928559832,9.66685933910925,30.23544619666873,20316
st_rfft,7002,1,0.10147877037525177,7,5901,13.397754735400227,9.569298598681362,30.00601188431708,20316
st_time,7002,11,0.11616896092891693,17,5901,13.253063147734991,9.459783561963409,29.710988039609937,20316
st_rfft,7003,1,0.10133282095193863,7,5901,13.521508249140123,9.657944992363605,30.28392409535168,20316
st_time,7003,15,0.12243758141994476,21,5901,13.344712823785205,9.52327365775727,29.895521734311792,20316
st_rfft,7004,1,0.10148601233959198,7,5901,13.507908078913617,9.724275605888389,30.48571574048117,20316
st_time,7004,18,0.130759596824646,24,5901,13.26614600164697,9.511202216031021,30.01579602715755,20316
st_rfft,7005,1,0.10123982280492783,7,5901,13.494481039033573,9.627846550063651,30.089284350496182,20316
st_time,7005,1,0.1015755906701088,7,5901,13.44942657490771,9.606204580429807,30.031128270187224,20316
