variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.16897161304950714,30,11673,20.809636259585535,14.974255205689975,41.52324026592568,40344
st_time,7001,8,0.11536893248558044,14,11673,20.7513526759639,14.942985866931656,41.336965089253965,40344
st_rfft,7002,9,0.11665915697813034,15,11673,21.10638556769692,15.373559953342372,42.09524748264787,40344
st_time,7002,5,0.10934624075889587,11,11673,21.074776436958444,15.32370954611319,42.025470940814955,40344
st_rfft,7003,28,0.1553231179714203,30,11673,21.09102171613308,15.322963703584037,41.98288095803055,40344
st_time,7003,6,0.11035186797380447,12,11673,21.07752528767376,15.307363697349281,41.87232092981155,40344
st_rfft,7004,6,0.11091695725917816,12,11673,21.033166100836798,15.061663167948952,41.76924328418907,40344
st_time,7004,3,0.1047363355755806,9,11673,21.033676386559453,15.048203071667613,41.773409291954714,40344
st_rfft,7005,12,0.1242150366306305,18,11673,20.836998795999342,14.913218957621877,40.872232220746554,40344
st_time,7005,7,0.11326398700475693,13,11673,20.82388812305795,14.88263444439088,40.84595209752401,40344
