variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10037022829055786,7,610,10.052893623906636,5.5592302987069795,15.984627594114045,1584
st_time,7001,1,0.10049618780612946,7,610,10.040547516997227,5.544572943388814,15.949243503666716,1584
st_rfft,7002,14,0.1128317341208458,20,610,10.223488567771309,5.477874030970564,15.91937458754869,1584
st_time,7002,5,0.10407045483589172,11,610,10.228143457080364,5.479182415538364,15.910974150383392,1584
st_rfft,7003,1,0.10044285655021667,7,610,10.51421993513825,5.672816350002481,16.424902694498154,1584
st_time,7003,1,0.10064861923456192,7,610,10.483060043847699,5.6375312082695235,16.324602254973556,1584
st_rfft,7004,1,0.09992942959070206,7,610,10.278875555561463,5.574627365728821,16.25829896297982,1584
st_time,7004,1,0.1001819297671318,7,610,10.256122468789037,5.547036425031797,16.178342858075133,1584
st_rfft,7005,1,0.10030806809663773,7,610,10.141725147207884,5.619881687742291,16.443032939148754,1584
st_time,7005,4,0.10315679013729095,10,610,10.03835999369813,5.501597854826185,16.138438680580617,1584
