arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,6,0.7126651406288147,14,4.723937925999053,False,False,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,30,0.6524384617805481,38,6.584716624998691,True,True,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,8,0.7130095362663269,16,5.114084158001788,False,False,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,40,0.6485600471496582,40,7.097373117998359,True,True,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,10,0.7132276296615601,18,5.774263497001812,False,False,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,40,0.6514337062835693,40,7.1652182869984244,True,True,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,5,0.7074927091598511,13,4.179942980001215,False,False,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,21,0.6568373441696167,29,5.256635830999585,True,True,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,8,0.7081959843635559,16,5.125472620002256,False,False,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,17,0.6637091636657715,25,4.532309725000232,True,True,cf9d054868f63c0f3b201fd553a6321bb7131e2e87090f08078a64dd620ca146
