epoch,train_loss,valid_loss
1,0.3656088520260252,0.3317001163959503
2,0.17396358597012118,0.20583081245422363
3,0.1506616931205357,0.19222953915596008
4,0.1319683645603925,0.1818840354681015
5,0.12954135163687783,0.1894235610961914
6,0.12981133422839414,0.1880558431148529
7,0.12328209459566114,0.19494521617889404
8,0.12627001572584023,0.18472938239574432
9,0.1191007334452409,0.18565718829631805
10,0.11954812004055183,0.1824197769165039
11,0.11781337433528305,0.1807251274585724
12,0.11645618909669894,0.18381492793560028
13,0.11938675222116266,0.18265992403030396
14,0.11569305749843968,0.18394391238689423
15,0.11365294272789118,0.18446005880832672
16,0.11516346657534793,0.18214617669582367
17,0.11399646644663607,0.18164531886577606
18,0.11078651721131873,0.1820916086435318
19,0.11304477941707747,0.1808481067419052
