variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,4,0.1028919517993927,10,5901,14.835875673251829,10.459128221684427,38.962433058753106,18876
st_time,7001,1,0.10079503804445267,7,5901,14.83709483987378,10.417069311337997,38.826966218104616,18876
st_rfft,7002,3,0.1022862046957016,9,5901,14.762219812475571,10.383367199037863,38.575848256164015,18876
st_time,7002,2,0.10168742388486862,8,5901,14.744811633128716,10.350996309479658,38.453081056368696,18876
st_rfft,7003,3,0.10241470485925674,9,5901,14.89780801680708,10.54302578938414,39.21303389589894,18876
st_time,7003,3,0.10261870920658112,9,5901,14.864079077772216,10.510762427160866,39.06208445203689,18876
st_rfft,7004,3,0.10214819759130478,9,5901,14.882544717868784,10.516867366729336,39.10978816442648,18876
st_time,7004,2,0.10168575495481491,8,5901,14.869526834623029,10.501711629260063,39.069510386402875,18876
st_rfft,7005,6,0.10614974051713943,12,5901,15.156837394548429,10.738274708469179,39.69725230291089,18876
st_time,7005,3,0.10282400995492935,9,5901,15.150410192236132,10.718327675767055,39.594676275987325,18876
