epoch,train_loss,valid_loss
1,0.0927475935778902,0.0950738787651062
2,0.09257536230714944,0.09513343870639801
3,0.09240743289527818,0.0949515774846077
4,0.09226346326736976,0.09490872174501419
5,0.09216592607247572,0.09485083818435669
6,0.09201726951705293,0.0946563184261322
7,0.09197882197421597,0.09447221457958221
8,0.09179554349293331,0.09458190202713013
9,0.0917898058969364,0.09443512558937073
10,0.09166572143438992,0.09445029497146606
11,0.0916305064676865,0.09397338330745697
12,0.09153018414622908,0.09386751800775528
13,0.09144145769470255,0.09391007572412491
14,0.0914452107575647,0.09397019445896149
15,0.09138439866496444,0.09401224553585052
16,0.09138592938113696,0.09370286017656326
17,0.09132788053664337,0.09337709844112396
18,0.0912357323022941,0.09333081543445587
19,0.09127404353902788,0.09371747821569443
20,0.09116030724008019,0.09307417273521423
21,0.09110391184385103,0.09349390119314194
22,0.09120413833727771,0.09349526464939117
23,0.0911159125091441,0.0933624804019928
24,0.0909833755946737,0.09314634650945663
25,0.09095379980994582,0.09322008490562439
26,0.09098643322610044,0.09326460212469101
