variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10039778053760529,7,3015,14.666293555636281,9.201625247381145,23.889774161325935,9474
st_time,7001,1,0.10077839344739914,7,3015,14.649386992190353,9.19034745307167,23.86708210228563,9474
st_rfft,7002,1,0.10046001523733139,7,3015,14.523989801770012,9.041330037349534,23.69363525437358,9474
st_time,7002,1,0.1007169857621193,7,3015,14.492347638796799,9.027518969184113,23.671412267698713,9474
st_rfft,7003,1,0.1003817468881607,7,3015,14.62367482460824,9.037587695718692,23.45720409557407,9474
st_time,7003,1,0.10052341222763062,7,3015,14.597184518000079,9.020157067111858,23.42433392776899,9474
st_rfft,7004,1,0.10061071813106537,7,3015,14.46503513200452,9.033470304801995,23.679142512904704,9474
st_time,7004,1,0.10067654401063919,7,3015,14.4326516352293,9.007702846780768,23.613849140963282,9474
st_rfft,7005,3,0.10172374546527863,9,3015,14.40561251437496,9.050939590537853,23.688467164146125,9474
st_time,7005,29,0.11779695749282837,30,3015,14.241860125446877,8.932162900300174,23.56283442656764,9474
