epoch,train_loss,valid_loss
1,0.13441968779546656,0.31136977672576904
2,0.13375361263261976,0.31143078207969666
3,0.13334097639975756,0.31093844771385193
4,0.13294502851191572,0.31029731035232544
5,0.13266587103277552,0.30980193614959717
6,0.13244081755064302,0.3098539710044861
7,0.13229408881276974,0.30989745259284973
8,0.13220503468854142,0.30926328897476196
9,0.1320595635797624,0.3103303015232086
10,0.1318378264831109,0.3095400631427765
11,0.13171795673548334,0.30989640951156616
12,0.1316359690594187,0.3095303475856781
13,0.13142094057725864,0.3096632659435272
14,0.13143160358556435,0.30940020084381104
