arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,10,0.9311289191246033,18,6.146300357002474,False,False,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,34,0.8745014071464539,40,7.026694926000346,True,True,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,18,0.9202464818954468,26,8.647068210997531,False,False,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,28,0.8754802942276001,36,6.425415198998962,True,True,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,30,0.9231981039047241,38,12.420261379000294,False,False,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,25,0.8755764365196228,33,5.965114105001703,True,True,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,15,0.9307016730308533,23,7.4780650780012365,False,False,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,35,0.8764398694038391,40,7.249318503996619,True,True,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,4,0.9317491054534912,12,3.9650506869984383,False,False,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,32,0.8896822929382324,40,7.161678778000351,True,True,6fc80ec02a37f225eeb6dab73af0dc4c7943918e07231853d6aa490e77ed2228
