epoch,train_loss,valid_loss
1,0.3550459702170949,0.9236841201782227
2,0.3536961955996406,0.9220162630081177
3,0.3531496576819436,0.9224656820297241
4,0.35258951109609626,0.9206986427307129
5,0.35193444924587614,0.9206677675247192
6,0.35139434425013955,0.920291543006897
7,0.35095196081044655,0.9201671481132507
8,0.35044771611289705,0.91892409324646
9,0.35005617107996223,0.9193263649940491
10,0.3497640008278825,0.9200199842453003
11,0.3493832451594898,0.9198408126831055
12,0.34917099643129,0.9189439415931702
13,0.3488843596986577,0.9201943874359131
14,0.34877298255914624,0.9189382195472717
