variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,21,0.4852488934993744,21.629066153000167,0.04616291400088812,test,25750,25747,False,1.0,0.3166588246822357,0.5627244660419838,0.32867515087127686,41.8833122253418,24.463132858276367,35.13594436645508,41.8833122253418,24.463132858276367,41.8833122253418,24.463132858276367,41.8833122253418,24.463132858276367,41.8833122253418,24.463132858276367,0.0,0.0,0.9999484419822693,0.05108314007520676,0.0007929972489364445,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,30,0.4694449305534363,15.430450105001,0.13005781700121588,test,25751,5452,True,0.0,0.3078140616416931,0.5548099328974682,0.32742998003959656,41.29423522949219,24.370454788208008,35.76007080078125,41.88889694213867,24.435436248779297,42.46974563598633,25.817996978759766,42.64278793334961,26.066267013549805,42.54846954345703,25.385944366455078,0.13234014809131622,0.08025478547441289,0.5931956768035889,0.07438908517360687,0.03342081978917122,0.0,1.9024935960769653,forecast
degraded_patchtst,2048,22,0.479180246591568,19.334165293001206,0.026667658999940613,test,25750,25747,False,1.0,0.3188624680042267,0.5646790840860202,0.3349713683128357,42.02879333496094,24.931758880615234,35.79564666748047,42.02879333496094,24.931758880615234,42.02879333496094,24.931758880615234,42.02879333496094,24.931758880615234,42.02879333496094,24.931758880615234,0.0,0.0,0.9988576769828796,0.058671001344919205,0.0038718204014003277,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,30,0.4594193994998932,14.39695262999885,0.027459578999696532,test,25751,5452,True,0.0,0.31062090396881104,0.5573337455859021,0.3264003396034241,41.48208236694336,24.2938232421875,35.803062438964844,42.07759094238281,24.828899383544922,42.53567123413086,25.806299209594727,42.49401092529297,25.48533821105957,42.14763641357422,24.431814193725586,0.13259172439575195,0.0788779506414987,0.4307052195072174,0.4918111264705658,0.06221697852015495,0.0,2.225996732711792,forecast
degraded_patchtst,2049,12,0.48282596468925476,12.610313414001212,0.026518061000388116,test,25750,25747,False,1.0,0.31263038516044617,0.559133602245873,0.327970415353775,41.61604690551758,24.410682678222656,35.769100189208984,41.61604690551758,24.410682678222656,41.61604690551758,24.410682678222656,41.61604690551758,24.410682678222656,41.61604690551758,24.410682678222656,0.0,0.0,0.9990877509117126,0.05605270341038704,0.003608890576288104,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,16,0.47300460934638977,10.522418988000936,0.028443842000342556,test,25751,5452,True,0.0,0.3024195730686188,0.5499268797473158,0.32396200299263,40.93079376220703,24.112337112426758,35.35826110839844,41.59595489501953,24.397226333618164,41.59379577636719,25.033761978149414,41.712554931640625,25.126449584960938,41.87559127807617,24.92554473876953,0.11494236439466476,0.07356419556559256,0.6001033782958984,0.09755037724971771,0.049631521105766296,0.0,1.5742379426956177,forecast
degraded_patchtst,2050,18,0.47664889693260193,16.57337772700157,0.026591673000439187,test,25750,25747,False,1.0,0.3174883723258972,0.563461065492459,0.3289026916027069,41.93813705444336,24.480070114135742,36.249568939208984,41.93813705444336,24.480070114135742,41.93813705444336,24.480070114135742,41.93813705444336,24.480070114135742,41.93813705444336,24.480070114135742,0.0,0.0,0.9994775056838989,0.048962611705064774,0.0023955758661031723,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,9,0.4678213596343994,7.290511557999707,0.027461955000035232,test,25751,5452,True,0.0,0.30784493684768677,0.554837757229703,0.32521605491638184,41.29631042480469,24.20567512512207,35.97304153442383,41.86729049682617,24.441347122192383,41.640663146972656,24.761493682861328,41.78768539428711,24.91680908203125,41.92189407348633,24.481966018676758,0.10743196308612823,0.05424681624082415,0.6039217710494995,0.11264120787382126,0.045148566365242004,0.0,1.1263099908828735,forecast
degraded_patchtst,2051,20,0.48072150349617004,17.920264074000443,0.02651093899839907,test,25750,25747,False,1.0,0.30815353989601135,0.5551157896295252,0.32844677567481995,41.3170051574707,24.446136474609375,35.1352424621582,41.3170051574707,24.446136474609375,41.3170051574707,24.446136474609375,41.3170051574707,24.446136474609375,41.3170051574707,24.446136474609375,0.0,0.0,0.9996397495269775,0.04779665172100067,0.0017306056106463075,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,16,0.4689916968345642,10.624213862000033,0.0275842470000498,test,25751,5452,True,0.0,0.300882488489151,0.5485275640194858,0.3223794400691986,40.82664489746094,23.994544982910156,35.31587219238281,41.27983093261719,24.119182586669922,41.4106330871582,24.823484420776367,41.48807144165039,24.834861755371094,41.69734191894531,24.800334930419922,0.1149928867816925,0.07548122330346609,0.5973586440086365,0.11493662744760513,0.060995787382125854,0.0,1.5744881629943848,forecast
