epoch,train_loss,valid_loss
1,0.5606790720103335,1.4499902725219727
2,0.5602933655457325,1.4387001991271973
3,0.5566294193465287,1.4372669458389282
4,0.5589230655241589,1.4353896379470825
5,0.5527780221573698,1.4356471300125122
6,0.5539548066508717,1.4323718547821045
7,0.5522266464042253,1.4301726818084717
8,0.5489170555644267,1.4237799644470215
9,0.549496570554853,1.4193862676620483
10,0.5456924419816171,1.4161465167999268
11,0.5420602804405594,1.4089034795761108
12,0.5393504483259058,1.4102096557617188
13,0.5390551042552814,1.4052989482879639
14,0.5383953545708441,1.405706524848938
15,0.5358307868494031,1.4043442010879517
16,0.537231572923902,1.401487112045288
17,0.5347231694882687,1.4038233757019043
18,0.5321610438640058,1.4040465354919434
19,0.5324796638248652,1.407564640045166
20,0.5374348795194785,1.405157208442688
21,0.5356247855749315,1.407304286956787
22,0.5371833153467651,1.4067081212997437
