arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,7,0.4260345697402954,13,5.901259009999194,False,False,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,23,0.40471285581588745,29,6.561824700998841,True,True,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,21,0.4220006465911865,27,11.783566474998224,False,False,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,18,0.4003135859966278,24,5.266859922998265,True,True,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,10,0.42366254329681396,16,6.979617193999729,False,False,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,14,0.40121740102767944,20,4.406437960002222,True,True,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,6,0.42570823431015015,12,5.346491332998994,False,False,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,21,0.4075700640678406,27,6.0021915120014455,True,True,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,7,0.4249638020992279,13,5.714002185999561,False,False,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,29,0.4075973629951477,30,6.517757222001819,True,True,b4bf659075d4ff3b830d457fef168ec6d3a60ba32a8b28c680da3f5c5e1f91cf
