variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10068275779485703,7,3015,11.188506088770172,7.751724703304079,24.708133846307426,10338
st_time,7001,1,0.10094695538282394,7,3015,11.167418743663218,7.7354934852527775,24.665131978815744,10338
st_rfft,7002,1,0.10145331174135208,7,3015,11.201506131640855,7.726841342082497,24.57899710410462,10338
st_time,7002,21,0.12933611869812012,27,3015,11.098104925867919,7.616880639929171,24.22132768929474,10338
st_rfft,7003,1,0.10122515261173248,7,3015,11.207099505916629,7.7460994917872705,24.704358221571965,10338
st_time,7003,23,0.12519429624080658,29,3015,11.090204029160509,7.604680672584869,24.179574515018203,10338
st_rfft,7004,1,0.10129212588071823,7,3015,11.169347335610588,7.69667264086339,24.488690435578288,10338
st_time,7004,22,0.1190444603562355,28,3015,11.08702069898441,7.609127158882494,24.20173605991033,10338
st_rfft,7005,1,0.10086166113615036,7,3015,11.223882738249923,7.784896312587426,24.813102558814666,10338
st_time,7005,1,0.10099401324987411,7,3015,11.201925162174824,7.768029915338606,24.758988149661246,10338
