arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,5,0.25581124424934387,11,12.08867895900039,False,False,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,1,0.2719746232032776,7,3.1947399489981763,True,True,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,17,0.23902612924575806,23,25.484301737997157,False,False,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,5,0.23298045992851257,11,4.99222845300028,True,True,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,7,0.2516741454601288,13,14.267481487000623,False,False,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,5,0.2476833164691925,11,5.19186020199777,True,True,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,4,0.2611018419265747,10,10.986784259999695,False,False,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,4,0.26674777269363403,10,4.540654171003553,True,True,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,14,0.2445271760225296,20,22.097900036998908,False,False,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,6,0.24041536450386047,12,5.442965607999213,True,True,424b839fbf4e31f19d5a53de52ccc4abd736fc92f33560bfb9025ac2b2c316ca
