arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,12,0.5681659579277039,18,8.3380750360011,False,False,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,20,0.5468769669532776,26,5.79512692100252,True,True,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,9,0.5747136473655701,15,6.62674950300061,False,False,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,25,0.5541322231292725,30,6.682049884999287,True,True,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,14,0.5726725459098816,20,8.87253230100032,False,False,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,19,0.559095561504364,25,5.631228022000869,True,True,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,13,0.5633381605148315,19,8.365600658002222,False,False,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,22,0.5508020520210266,28,6.19336716899852,True,True,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,11,0.5674864053726196,17,7.388777423002466,False,False,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,27,0.5503274202346802,30,6.475390384999628,True,True,5d711e6c477f4566533f741035edf626a5bed91721deea9002cd697349b936a0
