variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,2,0.10024213045835495,8,1572,13.028707359738927,8.465382610468055,25.307735799394315,5034
st_time,7001,2,0.10050810128450394,8,1572,13.008591386855663,8.43213945842708,25.146340684644887,5034
st_rfft,7002,1,0.09968024492263794,7,1572,12.871673372976705,8.2768377244212,24.772434082156533,5034
st_time,7002,13,0.10800021141767502,19,1572,12.791761277034512,8.16428264493643,24.354772417605915,5034
st_rfft,7003,1,0.09986519813537598,7,1572,12.872268890707238,8.285480989555447,24.84000312468062,5034
st_time,7003,17,0.11011074483394623,23,1572,12.791516243139604,8.189232536000679,24.506484045766275,5034
st_rfft,7004,7,0.10349725186824799,13,1572,12.860666440951196,8.252976224684838,24.808041442292495,5034
st_time,7004,13,0.1074756532907486,19,1572,12.8352789977167,8.199573868458641,24.568551570441148,5034
st_rfft,7005,28,0.11052083224058151,30,1572,12.942286661787195,8.371200364120053,24.958914108001544,5034
st_time,7005,25,0.12126769125461578,30,1572,12.872042040038552,8.292750898883321,24.774900395761325,5034
