variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.14395053684711456,30,11673,23.439139252349413,16.69305125182048,44.37592682439367,40344
st_time,7001,8,0.11491943895816803,14,11673,23.48222040479588,16.748498251909496,44.471826966164855,40344
st_rfft,7002,29,0.16473785042762756,30,11673,23.334110882395215,16.731169777400623,44.64897856285681,40344
st_time,7002,9,0.11779898405075073,15,11673,23.44690877543142,16.805011060439757,44.74518414950338,40344
st_rfft,7003,28,0.1643126904964447,30,11673,23.334209407667373,16.73622552185051,44.852325205185345,40344
st_time,7003,9,0.11710836738348007,15,11673,23.296573280377107,16.696899790199367,44.69495261756656,40344
st_rfft,7004,29,0.15990334749221802,30,11673,23.197420234342147,16.610768700222778,44.48538448252656,40344
st_time,7004,27,0.15153707563877106,30,11673,23.254999926911335,16.676007308398308,44.66183916447784,40344
st_rfft,7005,30,0.16168679296970367,30,11673,23.32622035339327,16.741594169859894,44.68655898731124,40344
st_time,7005,20,0.1330084502696991,26,11673,23.35937250336099,16.747740805019067,44.69809296862557,40344
