variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,10,0.11064699292182922,16,1572,17.299175571697337,11.644433820943387,32.58179676658104,5106
st_time,7001,6,0.10665164887905121,12,1572,17.296676107421543,11.645505149085242,32.662166707825264,5106
st_rfft,7002,16,0.11553400754928589,22,1572,17.52781724020867,11.831214048607508,33.15475611146742,5106
st_time,7002,6,0.10668334364891052,12,1572,17.4818686515016,11.795195755471074,33.05647544226309,5106
st_rfft,7003,11,0.11172335594892502,17,1572,17.472757553911634,11.874801710078728,33.144120817330034,5106
st_time,7003,11,0.1120774894952774,17,1572,17.497552033033447,11.895907794640104,33.24464168872569,5106
st_rfft,7004,14,0.11453788727521896,20,1572,17.733575190503103,11.892593383789062,33.293936637558595,5106
st_time,7004,5,0.10350779443979263,11,1572,17.667783632857287,11.845946985088608,33.09012755612044,5106
st_rfft,7005,10,0.11304061114788055,16,1572,17.715641536795147,11.988788251357596,33.88323244283299,5106
st_time,7005,2,0.10112328827381134,8,1572,17.64121168924203,11.940772341598588,33.667430811626566,5106
