variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,4,0.10336961597204208,10,3015,13.428039320894213,8.983084046490866,30.468438360425505,9474
st_time,7001,1,0.10063177347183228,7,3015,13.442855370747058,8.990959818564011,30.553749800830865,9474
st_rfft,7002,29,0.13368025422096252,30,3015,13.364846949018554,9.038201052452507,30.729946588768424,9474
st_time,7002,29,0.1283712238073349,30,3015,13.35319854568137,9.008740170031679,30.68208825137401,9474
st_rfft,7003,29,0.13867320120334625,30,3015,13.23756739436674,8.862885542803735,29.706169637484077,9474
st_time,7003,29,0.13313141465187073,30,3015,13.182320073106078,8.796883919884793,29.571473069407013,9474
st_rfft,7004,19,0.12004449963569641,25,3015,13.29931339563433,8.845165500516048,29.754234154772508,9474
st_time,7004,9,0.10867185145616531,15,3015,13.283301625596488,8.83956331801057,29.731399384782225,9474
st_rfft,7005,28,0.13400700688362122,30,3015,13.119888464650604,8.760764905967012,29.554655549379373,9474
st_time,7005,29,0.1303439736366272,30,3015,13.069179652322921,8.687411737109832,29.330137262623012,9474
