task,variant,seed,epoch,train_loss,validation_loss,learning_rate
168h_6h,F11,2062,1,0.20275998650921093,0.4675431251525879,0.001
168h_6h,F11,2062,2,0.20275334218420984,0.46753036975860596,0.001
168h_6h,F11,2062,3,0.20274180433437675,0.4675055742263794,0.001
168h_6h,F11,2062,4,0.2027253116196405,0.4674624800682068,0.001
168h_6h,F11,2062,5,0.20269782839455167,0.4674009680747986,0.001
168h_6h,F11,2062,6,0.2026638862225089,0.4673345386981964,0.001
168h_6h,F11,2062,7,0.2026304137858794,0.46725788712501526,0.001
168h_6h,F11,2062,8,0.20258666754249038,0.4671105444431305,0.001
168h_6h,F11,2062,9,0.2025279568023461,0.46698683500289917,0.001
168h_6h,F11,2062,10,0.20245939690227735,0.46680980920791626,0.001
168h_6h,F11,2062,11,0.20236696742248728,0.46662548184394836,0.001
168h_6h,F11,2062,12,0.202277820464208,0.4665302038192749,0.001
168h_6h,F11,2062,13,0.20214350628090658,0.46616724133491516,0.001
168h_6h,F11,2062,14,0.20196908481080253,0.4661344885826111,0.001
168h_6h,F11,2062,15,0.20180322786248917,0.4658222794532776,0.001
168h_6h,F11,2062,16,0.2016504435611063,0.4655127227306366,0.001
168h_6h,F11,2062,17,0.20152222925653632,0.46552103757858276,0.001
168h_6h,F11,2062,18,0.20140530459831615,0.46530142426490784,0.001
168h_6h,F11,2062,19,0.20130473597374993,0.4651678800582886,0.001
168h_6h,F11,2062,20,0.20119695644997615,0.46518832445144653,0.001
168h_6h,F11,2062,21,0.20108226489792697,0.4650150239467621,0.001
168h_6h,F11,2062,22,0.2010004919914416,0.4650818109512329,0.001
168h_6h,F11,2062,23,0.2008896723432136,0.4650396704673767,0.001
168h_6h,F11,2062,24,0.20081558917858672,0.46500879526138306,0.001
168h_6h,F11,2062,25,0.20069773716751732,0.4648827612400055,0.001
168h_6h,F11,2062,26,0.20058983981979436,0.4650324881076813,0.001
168h_6h,F11,2062,27,0.2004836991986966,0.46496307849884033,0.001
168h_6h,F11,2062,28,0.2004131524629652,0.4648776650428772,0.001
168h_6h,F11,2062,29,0.20031150554096286,0.4648367464542389,0.0005
168h_6h,F11,2062,30,0.20022809530968913,0.4648250639438629,0.0005
