task,variant,seed,epoch,train_loss,validation_loss,learning_rate,patchtst_eval_during_locked_training,patchtst_persistent_state_sha256,patchtst_complete_state_sha256,patchtst_all_parameters_buffers_equal_to_initialization
168h_6h,F00,2062,1,0.776175429595359,0.9132067561149597,0.001,,93000ee78a63d6a2b598662f0fb3e26928ee8eb84e861df934a5bc7f00cc6eb2,79bc4291d2538545c5eb52504a9e8de84b4715963775df9f694bfb58c020acf3,
168h_6h,F00,2062,2,0.4330136036738831,0.7015150785446167,0.001,,41388ee5d1d8fe3e3be019ea6e328922ad93cb3e92a1da71f1b2fd26b9d62f3f,5768891bd228a561940335088c29330f150be4c1fb541da19765463abe500d50,
168h_6h,F00,2062,3,0.33904249468272235,0.6049358248710632,0.001,,3bd07978c2a9a75749aa0403e3a21b3bb8bbf1e14c29016c4c68758213b4bb48,75bf51f8d7087dc00b8ef84e172db03c56e84be8951f70ef4882e5380e8e095e,
168h_6h,F00,2062,4,0.30226797216549517,0.5175085067749023,0.001,,ad59b290077dddb609a99056de0c03a7417accc2046aa63fd5d17ed03e792847,3f003c1742cd94b443cce1f337e32acb6d068d95eb9b2fb168a257539ef03689,
168h_6h,F00,2062,5,0.2899893887302263,0.5240393877029419,0.001,,eef350a148b5016108e29cb30290e9148c243ec122f954de91308a8491dfcb0e,97c703f71ef0c31884c5d3b62f373a898b76df284f6c5c6c53fe5980daf7e43d,
168h_6h,F00,2062,6,0.27881997574654016,0.5082539319992065,0.001,,e828a20945ac0cca588bf0b816383b70782104214e876bef7cd0f0d8f3b770e9,3815b949958478f079b2730497a7c01b751be145bc8850141460af87af625ee8,
168h_6h,F00,2062,7,0.278975756711699,0.4948538839817047,0.001,,e74d152afd4e71e3b5e4be82d7ea5a69d49a0649a3a31360c886b21def0c3717,3e8413f1e185894101bfd8f0fd81803f7ab6f3e946af124cb945e339afcff889,
168h_6h,F00,2062,8,0.27066491146398924,0.4969921112060547,0.001,,b37fa3b40b579c027b9f535c21beef17b682df7e77675bc7559d32f9a4211cd1,16f17a6e919aa30616729fbd62c04684999a5dfbab4b2310353529ea3634d718,
168h_6h,F00,2062,9,0.26307600617838856,0.4908657371997833,0.001,,e592d192ef2828fff2697b7729d9b27843555a926507566dc2803aab13f1cbcc,abe6aa8d68c2fb1e10d10d3ea96d670378e00555f6736a72be532c70072b8c9c,
168h_6h,F00,2062,10,0.25985829749199785,0.4976597726345062,0.001,,4e74d7aca87e2fd828b8a84fb2350a9a85a8bec700b44e50aa8ad0dddeaaceb0,a665f60821608e4a8cd5bdcd0f88f7a7fd8e92f17dbb29e80999f51ed766f805,
