task,variant,seed,epoch,train_loss,validation_loss,learning_rate
168h_6h,F11,2060,1,0.223257462469538,0.46845147013664246,0.001
168h_6h,F11,2060,2,0.22323626410613065,0.4683574438095093,0.001
168h_6h,F11,2060,3,0.22319588884348676,0.4681893587112427,0.001
168h_6h,F11,2060,4,0.2231315278900932,0.4679526090621948,0.001
168h_6h,F11,2060,5,0.2230409839585796,0.4675776958465576,0.001
168h_6h,F11,2060,6,0.22292479961725425,0.46712350845336914,0.001
168h_6h,F11,2060,7,0.22278656948180903,0.46666523814201355,0.001
168h_6h,F11,2060,8,0.22263140051701782,0.4661887288093567,0.001
168h_6h,F11,2060,9,0.2224126445865007,0.46561017632484436,0.001
168h_6h,F11,2060,10,0.22216721956342594,0.46497297286987305,0.001
168h_6h,F11,2060,11,0.22196038662487078,0.4645889699459076,0.001
168h_6h,F11,2060,12,0.22176823740908516,0.4642830491065979,0.001
168h_6h,F11,2060,13,0.2216199663265937,0.46411699056625366,0.001
168h_6h,F11,2060,14,0.22147409939979984,0.4640607237815857,0.001
168h_6h,F11,2060,15,0.22132061274084874,0.46386000514030457,0.001
168h_6h,F11,2060,16,0.2211726678234956,0.46383243799209595,0.001
168h_6h,F11,2060,17,0.2210214044608052,0.4636852741241455,0.001
168h_6h,F11,2060,18,0.22087473719486916,0.4634588360786438,0.001
168h_6h,F11,2060,19,0.22073079547859675,0.4635578691959381,0.001
168h_6h,F11,2060,20,0.22061531666061746,0.4632687568664551,0.001
168h_6h,F11,2060,21,0.22050322302687306,0.4632433354854584,0.001
168h_6h,F11,2060,22,0.22038264999225207,0.46306151151657104,0.001
168h_6h,F11,2060,23,0.2202723548403921,0.46300971508026123,0.001
168h_6h,F11,2060,24,0.22017475963389038,0.46283093094825745,0.001
168h_6h,F11,2060,25,0.2200945601789998,0.4627428948879242,0.001
168h_6h,F11,2060,26,0.21999759072124367,0.4623801112174988,0.001
168h_6h,F11,2060,27,0.2199269681543807,0.4624788761138916,0.001
168h_6h,F11,2060,28,0.21981278573242405,0.46235474944114685,0.001
168h_6h,F11,2060,29,0.2197713954053803,0.4622872471809387,0.001
168h_6h,F11,2060,30,0.21968334088801217,0.46214526891708374,0.001
