task,variant,seed,epoch,train_loss,validation_loss,learning_rate,patchtst_eval_during_locked_training,patchtst_persistent_state_sha256,patchtst_complete_state_sha256,patchtst_all_parameters_buffers_equal_to_initialization
168h_6h,F00,2060,1,0.8352427581379249,0.9267523884773254,0.001,,b20b736713442b9f692810d320866e6841f9e298f6bfa6155c1193189549a5d7,b4c1912e64d0943616138f16ec0ddc91644c457836ca8f05b62875a9be0f9445,
168h_6h,F00,2060,2,0.441064376177094,0.6386713981628418,0.001,,bd78d69cd66a04805a75eedefce8962d9ffb0641c4b38e68303f87a9c9060b2a,f9609d82d916fefaa92c2adc4d4ce7e3e695183ef8d65cb6cabd15d4453085b6,
168h_6h,F00,2060,3,0.3319068532008856,0.5877421498298645,0.001,,b2070ebbbd58366c3d1ccb9f67382a6a2dc78e943f08d405fa61b6a0e87067d3,2ed991420846f69c4c7a06824d7f808217ebd36abab1f3b67c937fa7f844fc78,
168h_6h,F00,2060,4,0.30275302214657707,0.49338966608047485,0.001,,ee9c91fc5a3d7c7ede6502eaa196036c0ab9e084a0350f879ff39f700763d462,29829d731d4a38013195f9726158ed585d049edb10b2a59fe19914a3f36c9a49,
168h_6h,F00,2060,5,0.294095549693062,0.5177595615386963,0.001,,aa5d49c889e9949c8808839d760915b590206c8658982a0d68b8ec4c250f5c09,efc7e253dc4fb116a85e6662afb4ddc71af5ec2438b8f6194bd24c93507e5ae3,
168h_6h,F00,2060,6,0.28273037645636356,0.5012720227241516,0.001,,d7ac6441606bbdf325737909e7b5324f3099ec7d5869711a2086626a386cec4d,b0390c66b0444f6d55fd4e65604395a02f572e3944a2a650fc42478bbe26c320,
168h_6h,F00,2060,7,0.2691990366206511,0.49539729952812195,0.001,,07892e895d6cbce643001cf68ae49906e6bac6ba9750a6effc831c79334ab57b,d77bb10d7c0a9db3e6c053eef384359afaa8cfff6c3d484c6bdf400548c5c144,
168h_6h,F00,2060,8,0.2680640281832124,0.4779084026813507,0.001,,69bd03d0a44b531fa76e9c9f9f8fad9f3214eb4953f1f05e2ca4983f4512246d,98bceefba470ddb35b3665494deec9bfea21a8b36325b12ac53a9250941feb34,
168h_6h,F00,2060,9,0.2585320087747699,0.4815440773963928,0.001,,89ec75fc55ee3a2fdeb06f88703f57ad82b421626e154aae7b4b442f4ce8d7c9,80287aa4939979922fa449edabb845e9a426a0f35c345fb2673ec3449c89cf0a,
168h_6h,F00,2060,10,0.2588481098053379,0.5001481175422668,0.001,,7787dda5a0034f032516d873dbf804944a06f4e64e610f226b41de33ffade80b,8ce36bc04cb9b7af722aaef84dcfabfcf752fdcea3a64400f5ca355e344b5c40,
168h_6h,F00,2060,11,0.2559479804952426,0.5082849264144897,0.001,,96356a2e4e427bde28f657e8610341e413f9891e5f4aef3595902a8ebbf46dfb,ea2a5c661cc7c17210836cb2a2ecf48ba4c0d37e232bc78e408f0a175468ff98,
168h_6h,F00,2060,12,0.2519755253437322,0.5001108646392822,0.0005,,f93ed725635e1bbfe32728c6cb1d88f1da114b137e69c52d21ad98528cabcd7c,6b53b86a080d921520f0dfe7b0fe6ef5433383485079354b95441c9886447cf8,
168h_6h,F00,2060,13,0.24867619570319055,0.4902220368385315,0.0005,,8bd539c656d7bbf0200af7e5e7c3047fba4cf2eedc79cdbb599e408f7daadd4a,6bc30dc70784a0b5fbf95cf0fcd7229142850d4ce81fe20fdb6fa88f3b87fc06,
168h_6h,F00,2060,14,0.2415820238478813,0.48104551434516907,0.0005,,ec05cc6f56a4f5618700fa79300f11d404d13930927b50033febbe95a00572ba,1005d7edfcadcf4b2db64420cf8af3ff67f71982b7ad36103a73593eca581349,
